current_fire_datetime	current_fire_Babs_bkg_fit	current_fire_Bscat_bkg_fit
2016/11/1 11:08:13	-0.52351	-0.0943115
2016/11/1 11:08:14	0.539462	-0.00891113
2016/11/1 11:08:15	0.426714	3.56755
2016/11/1 11:08:16	-0.775879	-0.110053
2016/11/1 11:08:17	-0.626359	-0.0289858
2016/11/1 11:08:18	-0.642916	0.380053
2016/11/1 11:08:19	-0.900074	-0.14444
2016/11/1 11:08:20	-0.366033	0.295849
2016/11/1 11:08:21	-0.963706	-0.0366278
2016/11/1 11:08:22	-0.104653	-0.156855
2016/11/1 11:08:23	0.259527	-0.120618
2016/11/1 11:08:24	0.284047	-0.0467841
2016/11/1 11:08:25	-0.268827	-0.0187874
2016/11/1 11:08:26	0.671526	-0.184455
2016/11/1 11:08:27	-0.485352	0.0344596
2016/11/1 11:08:28	-0.349809	-0.145399
2016/11/1 11:08:29	0.365201	-0.171296
2016/11/1 11:08:30	0.623974	0.000743471
2016/11/1 11:08:31	-0.621099	-0.0106885
2016/11/1 11:08:32	-0.624473	0.285161
2016/11/1 11:08:33	-0.0696799	-0.128584
2016/11/1 11:08:34	0.663946	-0.160829
2016/11/1 11:08:35	-0.0191151	-0.0330093
2016/11/1 11:08:36	-0.0387241	-0.0595474
2016/11/1 11:08:37	-0.779891	-0.0209611
2016/11/1 11:08:38	0.137329	-0.0760332
2016/11/1 11:08:39	0.137435	-0.0475481
2016/11/1 11:08:40	0.285733	-0.0383501
2016/11/1 11:08:41	0.466991	-0.058205
2016/11/1 11:08:42	0.478755	-0.145443
2016/11/1 11:08:43	1.11936	-0.0347432
2016/11/1 11:08:44	1.06985	-0.0825827
2016/11/1 11:08:45	-0.192316	-0.0480246
2016/11/1 11:08:46	-0.444774	0.0656045
2016/11/1 11:08:47	-0.550626	-0.150906
2016/11/1 11:08:48	-0.22148	0.155198
2016/11/1 11:08:49	0.953796	-0.0311608
2016/11/1 11:08:50	0.686201	-0.129171
2016/11/1 11:08:51	1.35092	-0.0208827
2016/11/1 11:08:52	0.0410267	0.431034
2016/11/1 11:08:53	0.594233	-0.0937648
2016/11/1 11:08:54	-0.517967	-0.114352
2016/11/1 11:08:55	-0.145303	-0.104941
2016/11/1 11:08:56	-0.1076	-0.0520719
2016/11/1 11:08:57	-0.550487	-0.106625
2016/11/1 11:08:58	-0.295072	-0.100143
2016/11/1 11:08:59	-0.418502	-0.199283
2016/11/1 11:09:00	-0.72876	0.0769438
2016/11/1 11:09:01	0.489058	-0.204355
2016/11/1 11:09:02	0.0418977	-0.160276
2016/11/1 11:09:03	0.127574	-0.110459
2016/11/1 11:09:04	0.0416813	-0.135685
2016/11/1 11:09:05	-0.576072	-0.196494
2016/11/1 11:09:06	0.748923	-0.153422
2016/11/1 11:09:07	-0.55102	-0.188016
2016/11/1 11:09:08	-0.00330717	-0.188615
2016/11/1 11:09:09	-1.13785	-0.149601
2016/11/1 11:09:10	1.08003	-0.0395424
2016/11/1 11:09:11	0.21521	0.0235496
2016/11/1 11:09:12	-0.359331	1.21393
2016/11/1 11:09:13	-0.233737	-0.231248
2016/11/1 11:09:14	-0.287831	-0.181919
2016/11/1 11:09:15	-0.512701	0.0428547
2016/11/1 11:09:16	-0.503196	-0.113627
2016/11/1 11:09:17	-0.254861	-0.154722
2016/11/1 11:09:18	-0.0796456	-0.0262617
2016/11/1 11:09:19	-0.283214	-0.142735
2016/11/1 11:09:20	0.513094	-0.0206832
2016/11/1 11:09:21	0.756975	0.0293167
2016/11/1 11:09:22	0.348999	-0.104308
2016/11/1 11:09:23	0.571699	-0.129839
2016/11/1 11:09:24	-0.115512	-0.160954
2016/11/1 11:09:25	-0.113209	-0.181084
2016/11/1 11:09:26	0.325433	-0.136669
2016/11/1 11:09:27	1.04246	-0.0141285
2016/11/1 11:09:28	0.31417	-0.0699635
2016/11/1 11:09:29	-0.950983	-0.134527
2016/11/1 11:09:30	-0.31953	-0.123894
2016/11/1 11:09:31	0.128939	-0.145824
2016/11/1 11:09:32	0.00618085	-0.0841973
2016/11/1 11:09:33	-0.486634	-0.0427422
2016/11/1 11:09:34	-0.737078	-0.117346
2016/11/1 11:09:35	-0.861728	-0.132195
2016/11/1 11:09:36	0.549144	-0.0614131
2016/11/1 11:09:37	-0.307501	-0.22882
2016/11/1 11:09:38	0.637551	-0.147448
2016/11/1 11:09:39	-0.0712062	0.00545684
2016/11/1 11:09:40	-0.109126	0.176612
2016/11/1 11:09:41	0.71648	-0.209393
2016/11/1 11:09:42	-0.708524	-0.164642
2016/11/1 11:09:43	0.327776	-0.0950805
2016/11/1 11:09:44	0.0473019	0.504541
2016/11/1 11:09:45	-0.834734	0.266913
2016/11/1 11:09:46	-0.838291	0.266803
2016/11/1 11:09:47	-0.841847	0.266693
2016/11/1 11:09:48	-0.845404	0.266583
2016/11/1 11:09:49	-0.848961	0.266473
2016/11/1 11:09:50	-0.852517	0.266363
2016/11/1 11:09:51	-0.856074	0.266253
2016/11/1 11:09:52	-0.859631	0.266143
2016/11/1 11:09:53	-0.863187	0.266033
2016/11/1 11:09:54	-0.866744	0.265923
2016/11/1 11:09:55	-0.870301	0.265813
2016/11/1 11:09:56	-0.873857	0.265703
2016/11/1 11:09:57	-0.877414	0.265594
2016/11/1 11:09:58	-0.880971	0.265484
2016/11/1 11:09:59	-0.884528	0.265374
2016/11/1 11:10:00	-0.888084	0.265264
2016/11/1 11:10:01	-0.891641	0.265154
2016/11/1 11:10:02	-0.895198	0.265044
2016/11/1 11:10:03	-0.898754	0.264934
2016/11/1 11:10:04	-0.902311	0.264824
2016/11/1 11:10:05	-0.905868	0.264714
2016/11/1 11:10:06	-0.909424	0.264604
2016/11/1 11:10:07	-0.912981	0.264494
2016/11/1 11:10:08	-0.916538	0.264384
2016/11/1 11:10:09	-0.920094	0.264274
2016/11/1 11:10:10	-0.923651	0.264164
2016/11/1 11:10:11	-0.927208	0.264055
2016/11/1 11:10:12	-0.930764	0.263945
2016/11/1 11:10:13	-0.934321	0.263835
2016/11/1 11:10:14	-0.937878	0.263725
2016/11/1 11:10:15	-0.941435	0.263615
2016/11/1 11:10:16	-0.944991	0.263505
2016/11/1 11:10:17	-0.948548	0.263395
2016/11/1 11:10:18	-0.952105	0.263285
2016/11/1 11:10:19	-0.955661	0.263175
2016/11/1 11:10:20	-0.959218	0.263065
2016/11/1 11:10:21	-0.962775	0.262955
2016/11/1 11:10:22	-0.966331	0.262845
2016/11/1 11:10:23	-0.969888	0.262735
2016/11/1 11:10:24	-0.973445	0.262625
2016/11/1 11:10:25	-0.977001	0.262515
2016/11/1 11:10:26	-0.980558	0.262406
2016/11/1 11:10:27	-0.984115	0.262296
2016/11/1 11:10:28	-0.987671	0.262186
2016/11/1 11:10:29	-0.991228	0.262076
