current_fire_datetime	current_fire_Babs_bkg_fit	current_fire_Bscat_bkg_fit
2016/11/5 10:36:14	-5.75567	-0.0454126
2016/11/5 10:36:15	-5.43535	0.0412048
2016/11/5 10:36:16	-6.45554	-0.0462194
2016/11/5 10:36:17	-5.19845	-0.0436169
2016/11/5 10:36:18	-5.22957	-0.0751635
2016/11/5 10:36:19	-4.77748	-0.0146385
2016/11/5 10:36:20	-5.495	0.1263
2016/11/5 10:36:21	-6.35754	-0.0335727
2016/11/5 10:36:22	-4.11302	-0.0310312
2016/11/5 10:36:23	-5.36148	-0.0164352
2016/11/5 10:36:24	-5.64175	0.0271525
2016/11/5 10:36:25	-5.16109	-0.147369
2016/11/5 10:36:26	-5.3147	-0.11077
2016/11/5 10:36:27	-5.1101	-0.138013
2016/11/5 10:36:28	-6.1068	-0.0452009
2016/11/5 10:36:29	-4.21446	0.0213666
2016/11/5 10:36:30	-4.7717	-0.101428
2016/11/5 10:36:31	-6.07186	-0.0112395
2016/11/5 10:36:32	-4.64662	-0.0866093
2016/11/5 10:36:33	-4.56659	-0.154686
2016/11/5 10:36:34	-5.3471	-0.102797
2016/11/5 10:36:35	-5.6765	0.146082
2016/11/5 10:36:36	-4.85764	-0.115628
2016/11/5 10:36:37	-5.8793	-0.0227541
2016/11/5 10:36:38	-4.42732	-0.0690407
2016/11/5 10:36:39	-4.17255	0.394652
2016/11/5 10:36:40	-6.60833	-0.0665212
2016/11/5 10:36:41	-5.20104	0.0416722
2016/11/5 10:36:42	-6.3925	0.112634
2016/11/5 10:36:43	-4.92191	-0.0816626
2016/11/5 10:36:44	-4.93844	-0.0834545
2016/11/5 10:36:45	-5.51783	-0.120708
2016/11/5 10:36:46	-4.78827	-0.14255
2016/11/5 10:36:47	-4.65991	-0.0211119
2016/11/5 10:36:48	-4.31084	-0.0758824
2016/11/5 10:36:49	-5.15879	-0.0166086
2016/11/5 10:36:50	-5.82119	-0.116484
2016/11/5 10:36:51	-5.17494	-0.128042
2016/11/5 10:36:52	-4.31574	-0.0614437
2016/11/5 10:36:53	-5.21484	-0.0135226
2016/11/5 10:36:54	-4.70348	-0.242457
2016/11/5 10:36:55	-4.90598	-0.135301
2016/11/5 10:36:56	-4.31357	0.0633159
2016/11/5 10:36:57	-3.75045	0.0448309
2016/11/5 10:36:58	-4.63655	-0.0320343
2016/11/5 10:36:59	-4.17737	0.0342585
2016/11/5 10:37:00	-4.89947	-0.0907025
2016/11/5 10:37:01	-4.55748	-0.146907
2016/11/5 10:37:02	-5.12559	-0.136889
2016/11/5 10:37:03	-5.32168	-0.0916837
2016/11/5 10:37:04	-6.43794	-0.0812992
2016/11/5 10:37:05	-4.75562	-0.156852
2016/11/5 10:37:06	-4.96814	-0.0568375
2016/11/5 10:37:07	-5.85576	-0.129827
2016/11/5 10:37:08	-4.6666	-0.0838893
2016/11/5 10:37:09	-4.91904	-0.0379213
2016/11/5 10:37:10	-4.71352	-0.231852
2016/11/5 10:37:11	-4.56154	-0.0768446
2016/11/5 10:37:12	-4.26972	0.000709211
2016/11/5 10:37:13	-4.18371	-0.0915978
2016/11/5 10:37:14	-3.91911	-0.0826781
2016/11/5 10:37:15	-5.83903	-0.121976
2016/11/5 10:37:16	-5.10427	-0.0408519
2016/11/5 10:37:17	-4.67427	-0.121013
2016/11/5 10:37:18	-5.08594	-0.0566734
2016/11/5 10:37:19	-5.55877	-0.0541318
2016/11/5 10:37:20	-5.16533	-0.0333407
2016/11/5 10:37:21	-5.4738	-0.111244
2016/11/5 10:37:22	-4.965	-0.140715
2016/11/5 10:37:23	-6.15572	-0.120137
2016/11/5 10:37:24	-5.8752	-0.0289729
2016/11/5 10:37:25	-3.92994	-0.102573
2016/11/5 10:37:26	-4.54766	-0.0695441
2016/11/5 10:37:27	-4.29906	-0.0630658
2016/11/5 10:37:28	-4.0441	-0.0232318
2016/11/5 10:37:29	-4.80642	0.014405
2016/11/5 10:37:30	-5.40511	-0.0542205
2016/11/5 10:37:31	-5.45869	-0.0959599
2016/11/5 10:37:32	-4.18518	-0.144505
2016/11/5 10:37:33	-4.56011	-0.0908463
2016/11/5 10:37:34	-4.12217	-0.0130484
2016/11/5 10:37:35	-5.31778	-0.127176
2016/11/5 10:37:36	-5.21175	-0.211914
2016/11/5 10:37:37	-3.81117	-0.156608
2016/11/5 10:37:38	-4.4021	-0.101332
2016/11/5 10:37:39	-4.72454	-0.132085
2016/11/5 10:37:40	-5.20146	-0.0752222
2016/11/5 10:37:41	-4.50907	-0.0959046
2016/11/5 10:37:42	-5.43545	-0.046427
2016/11/5 10:37:43	-4.69362	-0.0256054
2016/11/5 10:37:44	-3.5998	-0.139611
2016/11/5 10:37:45	-3.43243	-0.0804588
2016/11/5 10:37:46	-3.86437	-0.0777342
2016/11/5 10:37:47	-4.59825	-0.0994847
2016/11/5 10:37:48	-4.4288	-0.113453
2016/11/5 10:37:49	-4.13766	-0.0454818
2016/11/5 10:37:50	-4.92262	-0.138979
2016/11/5 10:37:51	-4.14875	-0.106714
2016/11/5 10:37:52	-4.53185	-0.11409
2016/11/5 10:37:53	-4.74474	-0.0675728
2016/11/5 10:37:54	-5.05778	-0.208983
2016/11/5 10:37:55	-4.81881	-0.169728
2016/11/5 10:37:56	-4.27993	-0.0682794
2016/11/5 10:37:57	-4.14167	-0.0210601
2016/11/5 10:37:58	-5.02771	-0.0411016
2016/11/5 10:37:59	-4.37676	-0.00572314
2016/11/5 10:38:00	-3.80058	-0.102364
2016/11/5 10:38:01	-4.2222	-0.0954276
2016/11/5 10:38:02	-5.04989	-0.0569974
2016/11/5 10:38:03	-4.3379	-0.120679
2016/11/5 10:38:04	-6.76539	-0.0430032
2016/11/5 10:38:05	-5.18255	-0.0446426
2016/11/5 10:38:06	-4.68083	-0.108782
2016/11/5 10:38:07	-3.98844	-0.0159388
2016/11/5 10:38:08	-4.27542	-0.195374
2016/11/5 10:38:09	-4.71999	-0.0434485
2016/11/5 10:38:10	-4.51991	-0.109602
2016/11/5 10:38:11	-3.69696	-0.0171558
2016/11/5 10:38:12	-4.58123	-0.0593835
2016/11/5 10:38:13	-4.64512	-0.000323375
2016/11/5 10:38:14	-4.36124	-0.0355321
2016/11/5 10:38:15	-4.44235	-0.0968638
2016/11/5 10:38:16	-3.60872	-0.106987
2016/11/5 10:38:17	-4.46045	-0.185927
2016/11/5 10:38:18	-3.29174	-0.100134
2016/11/5 10:38:19	-4.22313	-0.0639925
2016/11/5 10:38:20	-4.90409	-0.0596199
2016/11/5 10:38:21	-3.87161	-0.0566512
2016/11/5 10:38:22	-3.63179	-0.0435811
2016/11/5 10:38:23	-4.07923	-0.118554
2016/11/5 10:38:24	-4.22766	-0.00901798
2016/11/5 10:38:25	-5.43157	-0.0531378
2016/11/5 10:38:26	-4.30027	-0.111723
2016/11/5 10:38:27	-3.88248	-0.192403
2016/11/5 10:38:28	-4.39748	-0.178112
2016/11/5 10:38:29	-5.21156	-0.11069
2016/11/5 10:38:30	-4.52015	-0.0756169
2016/11/5 10:38:31	-3.82873	-0.0853739
2016/11/5 10:38:32	-4.23021	-0.130013
2016/11/5 10:38:33	-4.10331	-0.0940542
2016/11/5 10:38:34	-4.07529	-0.104422
2016/11/5 10:38:35	-4.39559	-0.00111103
2016/11/5 10:38:36	-3.64234	0.0262413
2016/11/5 10:38:37	-4.31781	-0.128993
2016/11/5 10:38:38	-3.70623	-0.131273
2016/11/5 10:38:39	-4.17283	-0.0517969
2016/11/5 10:38:40	-4.53214	-0.0675049
2016/11/5 10:38:41	-4.88046	-0.153586
2016/11/5 10:38:42	-3.58235	-0.0944348
2016/11/5 10:38:43	-2.63825	-0.0875901
2016/11/5 10:38:44	-4.44983	-0.0617942
2016/11/5 10:38:45	-3.36894	-0.0540647
2016/11/5 10:38:46	-4.01664	-0.082529
2016/11/5 10:38:47	-3.57577	-0.0332956
2016/11/5 10:38:48	-3.67403	0.00702673
2016/11/5 10:38:49	-4.01277	-0.137282
2016/11/5 10:38:50	-3.93762	-0.133093
2016/11/5 10:38:51	-4.05608	-0.0665254
2016/11/5 10:38:52	-3.26335	-0.172565
2016/11/5 10:38:53	-2.89597	-0.081767
2016/11/5 10:38:54	-3.88363	-0.0832537
2016/11/5 10:38:55	-3.43367	-0.0241936
2016/11/5 10:38:56	-3.75251	0.160294
2016/11/5 10:38:57	-2.35443	-0.107612
2016/11/5 10:38:58	-2.87987	-0.0503215
2016/11/5 10:38:59	-3.29826	-0.0271196
2016/11/5 10:39:00	-4.52219	-0.0889395
2016/11/5 10:39:01	-4.05684	-0.0561551
2016/11/5 10:39:02	-4.71174	-0.142908
2016/11/5 10:39:03	-2.94525	-0.0297707
2016/11/5 10:39:04	-3.14104	0.00823224
2016/11/5 10:39:05	-4.93626	-0.137786
2016/11/5 10:39:06	-4.38712	-0.0769252
2016/11/5 10:39:07	-3.56973	-0.0775574
2016/11/5 10:39:08	-2.32973	-0.0480994
2016/11/5 10:39:09	-2.58399	-0.0911816
2016/11/5 10:39:10	-3.87426	-0.00184807
2016/11/5 10:39:11	-4.14214	-0.0597924
2016/11/5 10:39:12	-3.71317	-0.138153
2016/11/5 10:39:13	-4.03409	0.010049
2016/11/5 10:39:14	-4.02047	-0.0993479
2016/11/5 10:39:15	-3.41462	-0.0902146
2016/11/5 10:39:16	-3.75122	-0.134334
2016/11/5 10:39:17	-3.39696	-0.0797604
2016/11/5 10:39:18	-4.49644	-0.0394991
2016/11/5 10:39:19	-4.22898	-0.0788582
2016/11/5 10:39:20	-4.63931	-0.0566938
2016/11/5 10:39:21	-4.37435	-0.183669
2016/11/5 10:39:22	-3.96949	-0.114202
2016/11/5 10:39:23	-3.88519	-0.226132
