current_fire_datetime	current_fire_Babs_bkg_fit	current_fire_Bscat_bkg_fit
2016/11/2 13:50:49	-1.52933	-1.02068
2016/11/2 13:50:50	-1.53034	-1.01635
2016/11/2 13:50:51	-1.53136	-1.01203
2016/11/2 13:50:52	-1.53237	-1.0077
2016/11/2 13:50:53	-1.53338	-1.00337
2016/11/2 13:50:54	-1.5344	-0.999047
2016/11/2 13:50:55	-1.53541	-0.99472
2016/11/2 13:50:56	-1.53643	-0.990393
2016/11/2 13:50:57	-1.53744	-0.986066
2016/11/2 13:50:58	-1.53846	-0.981739
2016/11/2 13:50:59	-1.53947	-0.977413
2016/11/2 13:51:00	-1.54048	-0.973086
2016/11/2 13:51:01	-1.5415	-0.968759
2016/11/2 13:51:02	-1.54251	-0.964432
2016/11/2 13:51:03	-1.54353	-0.960105
2016/11/2 13:51:04	-1.54454	-0.955778
2016/11/2 13:51:05	-1.54556	-0.951451
2016/11/2 13:51:06	-1.54657	-0.947124
2016/11/2 13:51:07	-1.54758	-0.942797
2016/11/2 13:51:08	-1.5486	-0.93847
2016/11/2 13:51:09	-1.54961	-0.934143
2016/11/2 13:51:10	-1.55063	-0.929816
2016/11/2 13:51:11	-0.347418	-0.997511
2016/11/2 13:51:12	-0.579633	-0.932759
2016/11/2 13:51:13	-0.425862	-0.849086
2016/11/2 13:51:14	1.39106	-0.916415
2016/11/2 13:51:15	0.0717427	-0.965524
2016/11/2 13:51:16	0.836964	-0.675125
2016/11/2 13:51:17	0.839917	-0.997794
2016/11/2 13:51:18	0.425939	-1.01678
2016/11/2 13:51:19	-0.694582	-0.959142
2016/11/2 13:51:20	-0.529825	-1.03913
2016/11/2 13:51:21	1.07939	-0.854113
2016/11/2 13:51:22	1.88111	-0.654932
2016/11/2 13:51:23	-0.364594	-0.905915
2016/11/2 13:51:24	-0.218697	-0.869239
2016/11/2 13:51:25	-0.540634	-0.946608
2016/11/2 13:51:26	0.491982	-0.984609
2016/11/2 13:51:27	0.132264	-0.808773
2016/11/2 13:51:28	-0.838965	-0.487094
2016/11/2 13:51:29	0.922655	-0.963144
2016/11/2 13:51:30	-1.11126	-0.863877
2016/11/2 13:51:31	0.39194	-0.909965
2016/11/2 13:51:32	-0.391179	-0.867125
2016/11/2 13:51:33	1.55977	8.64208
2016/11/2 13:51:34	1.24174	11.6591
2016/11/2 13:51:35	6.81122	25.7089
2016/11/2 13:51:36	-0.55881	0.83692
2016/11/2 13:51:37	0.970571	0.577392
2016/11/2 13:51:38	-0.167284	-0.678199
2016/11/2 13:51:39	-0.345239	-0.678053
2016/11/2 13:51:40	-1.07849	-0.818349
2016/11/2 13:51:41	-0.841225	-0.271847
2016/11/2 13:51:42	-0.62056	1.25918
2016/11/2 13:51:43	-0.282951	-0.665689
2016/11/2 13:51:44	-0.0862721	-0.460587
2016/11/2 13:51:45	0.910394	-0.681083
