current_fire_datetime	current_fire_Babs_bkg_fit	current_fire_Bscat_bkg_fit
2016/11/6 11:54:06	-0.224713	0.490895
2016/11/6 11:54:07	-0.674918	0.473497
2016/11/6 11:54:08	-1.0827	0.558852
2016/11/6 11:54:09	0.698294	0.56837
2016/11/6 11:54:10	-0.429156	0.615731
2016/11/6 11:54:11	-0.0201081	0.469533
2016/11/6 11:54:12	-0.935828	0.479844
2016/11/6 11:54:13	-0.860825	0.532789
2016/11/6 11:54:14	0.255255	0.505015
2016/11/6 11:54:15	0.137814	0.430992
2016/11/6 11:54:16	-1.05323	0.489384
2016/11/6 11:54:17	0.203347	0.525529
2016/11/6 11:54:18	-0.522736	0.440671
2016/11/6 11:54:19	-0.757853	0.444651
2016/11/6 11:54:20	0.0416987	0.45391
2016/11/6 11:54:21	-0.72772	0.469852
2016/11/6 11:54:22	-0.439459	0.507599
2016/11/6 11:54:23	-1.13716	0.569333
2016/11/6 11:54:24	1.03098	0.581796
2016/11/6 11:54:25	0.770108	0.483298
2016/11/6 11:54:26	0.430865	0.552707
2016/11/6 11:54:27	-0.194938	0.562072
2016/11/6 11:54:28	-0.271912	0.561718
2016/11/6 11:54:29	-0.146861	0.569757
2016/11/6 11:54:30	-0.825641	0.489691
2016/11/6 11:54:31	-0.227445	0.443331
2016/11/6 11:54:32	0.0942007	0.498214
2016/11/6 11:54:33	-0.34166	0.644482
2016/11/6 11:54:34	-0.166438	0.520287
2016/11/6 11:54:35	-0.105961	0.488485
2016/11/6 11:54:36	0.430285	0.472109
2016/11/6 11:54:37	0.430398	0.407897
2016/11/6 11:54:38	-1.21201	0.457851
2016/11/6 11:54:39	0.194539	0.563499
2016/11/6 11:54:40	-0.283619	0.522496
2016/11/6 11:54:41	-0.532591	0.366609
2016/11/6 11:54:42	-1.57386	0.487577
2016/11/6 11:54:43	-0.356401	0.534693
2016/11/6 11:54:44	0.16593	0.464393
2016/11/6 11:54:45	-0.769627	0.43964
2016/11/6 11:54:46	-1.89805	0.47197
2016/11/6 11:54:47	0.0314417	0.481702
2016/11/6 11:54:48	-0.405275	0.415781
2016/11/6 11:54:49	0.252004	0.46221
2016/11/6 11:54:50	-0.363667	0.424167
