current_fire_datetime	current_fire_Babs_bkg_fit	current_fire_Bscat_bkg_fit
2016/11/2 09:18:09	3.25668	-0.0171985
2016/11/2 09:18:10	4.48854	0.173545
2016/11/2 09:18:11	3.63142	0.0740052
2016/11/2 09:18:12	2.83046	0.106302
2016/11/2 09:18:13	4.56916	0.102222
2016/11/2 09:18:14	2.65375	0.0279512
2016/11/2 09:18:15	3.78253	0.285772
2016/11/2 09:18:16	4.03399	-0.0160681
2016/11/2 09:18:17	3.50212	-0.046729
2016/11/2 09:18:18	0.65971	0.0256058
2016/11/2 09:18:19	2.66123	0.0378827
2016/11/2 09:18:20	2.61301	0.0705768
2016/11/2 09:18:21	2.77451	0.0794046
2016/11/2 09:18:22	2.9631	0.0400767
2016/11/2 09:18:23	3.88967	0.0699626
2016/11/2 09:18:24	3.77022	0.186029
2016/11/2 09:18:25	3.40101	0.739993
2016/11/2 09:18:26	3.29858	0.120404
2016/11/2 09:18:27	4.09967	0.0821742
2016/11/2 09:18:28	3.93932	0.111999
2016/11/2 09:18:29	4.53063	0.0232021
2016/11/2 09:18:30	3.63085	0.330278
2016/11/2 09:18:31	4.16722	0.597408
2016/11/2 09:18:32	4.04612	0.0462389
2016/11/2 09:18:33	3.36441	0.00828397
2016/11/2 09:18:34	4.85854	0.0840068
2016/11/2 09:18:35	4.72341	-0.0330493
2016/11/2 09:18:36	5.20497	-0.0585532
2016/11/2 09:18:37	4.88557	-0.0579344
2016/11/2 09:18:38	3.99738	-0.0302763
2016/11/2 09:18:39	3.91254	0.240699
2016/11/2 09:18:40	3.59601	0.101516
2016/11/2 09:18:41	4.03106	0.193078
2016/11/2 09:18:42	2.77538	0.106935
2016/11/2 09:18:43	4.29569	0.111553
2016/11/2 09:18:44	3.51059	-0.0373948
2016/11/2 09:18:45	3.29862	0.0307291
2016/11/2 09:18:46	4.55856	-0.00771382
2016/11/2 09:18:47	3.60855	0.130753
2016/11/2 09:18:48	3.60921	-0.00278213
2016/11/2 09:18:49	3.27687	0.047519
2016/11/2 09:18:50	2.93879	0.0808538
2016/11/2 09:18:51	3.8819	-7.01126e-05
2016/11/2 09:18:52	3.61718	-0.0405273
2016/11/2 09:18:53	3.75658	-0.00521042
2016/11/2 09:18:54	3.76928	-0.0914743
2016/11/2 09:18:55	4.0811	0.0334125
2016/11/2 09:18:56	3.71586	-0.0969796
2016/11/2 09:18:57	3.73642	0.0465534
2016/11/2 09:18:58	3.62277	0.114158
2016/11/2 09:18:59	3.59884	-0.149261
2016/11/2 09:19:00	4.38008	-0.0700278
2016/11/2 09:19:01	3.45155	-0.0592159
2016/11/2 09:19:02	3.9333	-0.113833
2016/11/2 09:19:03	3.45063	0.027472
2016/11/2 09:19:04	2.22834	-0.0686801
2016/11/2 09:19:05	3.90326	-0.117255
2016/11/2 09:19:06	4.20824	-0.0858132
2016/11/2 09:19:07	4.37932	-0.0746651
2016/11/2 09:19:08	3.44743	-0.170176
2016/11/2 09:19:09	4.74314	-0.00195444
2016/11/2 09:19:10	3.2183	-0.0670394
2016/11/2 09:19:11	4.01334	-0.000746506
2016/11/2 09:19:12	3.78762	0.00109334
2016/11/2 09:19:13	3.26168	-0.0587726
2016/11/2 09:19:14	4.23353	-0.116687
2016/11/2 09:19:15	1.50129	-0.0141686
2016/11/2 09:19:16	2.57044	-0.0809628
2016/11/2 09:19:17	4.68054	0.0208831
2016/11/2 09:19:18	4.4314	-0.0204599
