current_fire_datetime	current_fire_Babs_bkg_fit	current_fire_Bscat_bkg_fit
2016/11/11 10:52:52	0.831161	-46.9506
2016/11/11 10:52:53	0.413634	-47.0099
2016/11/11 10:52:54	0.820074	-46.8912
2016/11/11 10:52:55	0.698016	-46.7686
2016/11/11 10:52:56	1.06869	-46.9529
2016/11/11 10:52:57	0.725191	-46.7082
2016/11/11 10:52:58	0.275863	-46.8755
2016/11/11 10:52:59	0.225273	-46.8678
2016/11/11 10:53:00	0.257445	-46.9471
2016/11/11 10:53:01	1.06562	-46.7393
2016/11/11 10:53:02	0.54421	-46.7977
2016/11/11 10:53:03	0.59072	-46.813
2016/11/11 10:53:04	1.17185	-46.7873
2016/11/11 10:53:05	0.530684	-46.6676
2016/11/11 10:53:06	0.925407	-46.7339
2016/11/11 10:53:07	1.31733	-46.6933
2016/11/11 10:53:08	0.397719	-46.6236
2016/11/11 10:53:09	-0.562969	-46.6439
2016/11/11 10:53:10	0.658844	-46.6962
2016/11/11 10:53:11	0.488626	-46.5885
2016/11/11 10:53:12	0.505606	-46.6418
2016/11/11 10:53:13	0.586788	-46.4782
2016/11/11 10:53:14	0.530641	-46.4994
2016/11/11 10:53:15	0.686663	-46.4757
2016/11/11 10:53:16	1.06911	-46.524
2016/11/11 10:53:17	0.236905	-46.3923
2016/11/11 10:53:18	-0.0736225	-46.4006
2016/11/11 10:53:19	0.46453	-46.398
2016/11/11 10:53:20	0.582092	-46.3633
2016/11/11 10:53:21	-0.00401776	-46.3306
2016/11/11 10:53:22	1.3412	-46.3479
2016/11/11 10:53:23	0.133387	-46.2252
2016/11/11 10:53:24	0.794839	-46.2935
2016/11/11 10:53:25	1.43291	-46.3059
2016/11/11 10:53:26	0.893551	-46.0182
2016/11/11 10:53:27	0.390684	-46.2824
2016/11/11 10:53:28	-1.44963	-46.1867
2016/11/11 10:53:29	0.239708	-46.185
2016/11/11 10:53:30	1.16476	-46.2903
2016/11/11 10:53:31	0.380471	-46.1796
2016/11/11 10:53:32	0.212333	-46.096
2016/11/11 10:53:33	1.70067	-46.0723
2016/11/11 10:53:34	1.30891	-46.1816
2016/11/11 10:53:35	1.28389	-46.0419
2016/11/11 10:53:36	-0.39573	-46.0312
2016/11/11 10:53:37	1.5173	-45.9816
2016/11/11 10:53:38	-0.577346	-45.9189
2016/11/11 10:53:39	0.887376	-45.8801
2016/11/11 10:53:40	0.453857	-45.9464
2016/11/11 10:53:41	0.388129	-45.8637
2016/11/11 10:53:42	1.25173	-45.768
2016/11/11 10:53:43	1.26467	-45.7403
2016/11/11 10:53:44	1.21652	-45.6647
2016/11/11 10:53:45	0.683636	-45.728
2016/11/11 10:53:46	1.80401	-45.7313
2016/11/11 10:53:47	1.41016	-45.7536
2016/11/11 10:53:48	1.38172	-45.5459
2016/11/11 10:53:49	1.01473	-45.6653
2016/11/11 10:53:50	0.628875	-45.6776
2016/11/11 10:53:51	0.731727	-45.5819
2016/11/11 10:53:52	0.801439	-45.5801
2016/11/11 10:53:53	2.0697	-45.6174
2016/11/11 10:53:54	1.50183	-45.4797
2016/11/11 10:53:55	1.26454	-44.866
2016/11/11 10:53:56	0.576626	-45.4534
2016/11/11 10:53:57	0.549049	-45.4987
2016/11/11 10:53:58	0.496009	-45.54
2016/11/11 10:53:59	0.535821	-45.4403
2016/11/11 10:54:00	0.215203	-45.3996
2016/11/11 10:54:01	1.63643	-45.432
2016/11/11 10:54:02	0.651256	-45.4313
2016/11/11 10:54:03	1.06814	-45.3706
2016/11/11 10:54:04	-0.0549598	-45.3719
2016/11/11 10:54:05	0.882792	-45.3231
2016/11/11 10:54:06	0.421015	-45.2504
2016/11/11 10:54:07	0.406735	-45.2987
2016/11/11 10:54:08	0.209417	-45.2571
2016/11/11 10:54:09	0.216999	-45.2204
2016/11/11 10:54:10	1.2247	-45.0897
2016/11/11 10:54:11	1.15964	-45.128
2016/11/11 10:54:12	0.190174	-45.1943
2016/11/11 10:54:13	-0.217474	-45.1647
2016/11/11 10:54:14	0.553409	-45.044
2016/11/11 10:54:15	1.09828	-45.0113
2016/11/11 10:54:16	0.457361	-45.1096
2016/11/11 10:54:17	0.283413	-45.1538
2016/11/11 10:54:18	2.21739	-44.9411
2016/11/11 10:54:19	1.41796	-45.0034
2016/11/11 10:54:20	0.82843	-44.9908
2016/11/11 10:54:21	0.88166	-44.9641
2016/11/11 10:54:22	0.790602	-44.9734
2016/11/11 10:54:23	2.37813	-44.9227
2016/11/11 10:54:24	0.0855468	-44.888
2016/11/11 10:54:25	0.245157	-44.8064
2016/11/11 10:54:26	0.939199	-44.6827
2016/11/11 10:54:27	0.640812	-44.723
2016/11/11 10:54:28	0.415234	-44.6993
2016/11/11 10:54:29	0.940936	-44.6856
2016/11/11 10:54:30	0.00539629	-44.7068
2016/11/11 10:54:31	1.13023	-44.6561
2016/11/11 10:54:32	1.18187	-44.6655
2016/11/11 10:54:33	0.147153	-44.7388
2016/11/11 10:54:34	0.515813	-44.5811
2016/11/11 10:54:35	1.3481	-44.6114
2016/11/11 10:54:36	1.0975	-44.5577
2016/11/11 10:54:37	2.05649	-44.479
2016/11/11 10:54:38	0.730322	-44.5314
2016/11/11 10:54:39	1.02763	-44.5847
2016/11/11 10:54:40	1.37871	-44.516
2016/11/11 10:54:41	1.03748	-44.3813
2016/11/11 10:54:42	1.36965	-44.4646
2016/11/11 10:54:43	0.503989	-43.2408
2016/11/11 10:54:44	0.314122	-44.3842
2016/11/11 10:54:45	0.618144	-44.4065
2016/11/11 10:54:46	1.16992	-44.3648
2016/11/11 10:54:47	0.331728	-44.3641
2016/11/11 10:54:48	1.53626	-44.3344
2016/11/11 10:54:49	0.195451	-44.2387
2016/11/11 10:54:50	1.88992	-44.3461
2016/11/11 10:54:51	0.668855	-44.3174
2016/11/11 10:54:52	1.64556	-44.1527
2016/11/11 10:54:53	0.0827576	-44.171
2016/11/11 10:54:54	1.08661	-44.1873
