current_fire_datetime	current_fire_Babs_bkg_fit	current_fire_Bscat_bkg_fit
2016/10/27 15:20:39	-0.751454	-0.413432
2016/10/27 15:20:40	-1.1494	-0.439125
2016/10/27 15:20:41	0.623125	-0.506322
2016/10/27 15:20:42	-1.10343	-0.416552
2016/10/27 15:20:43	-0.701697	-0.571639
2016/10/27 15:20:44	-0.297275	-0.632
2016/10/27 15:20:45	-0.566376	-0.577996
2016/10/27 15:20:46	0.32584	-0.575033
2016/10/27 15:20:47	-0.506799	-0.616473
2016/10/27 15:20:48	-2.17898	-0.61821
2016/10/27 15:20:49	-1.13063	-0.639447
2016/10/27 15:20:50	-0.898573	-0.581064
2016/10/27 15:20:51	-0.587352	-0.552985
2016/10/27 15:20:52	0.792657	-0.381718
2016/10/27 15:20:53	0.349545	-0.57863
2016/10/27 15:20:54	-0.751465	-0.54164
2016/10/27 15:20:55	0.854313	-0.529857
2016/10/27 15:20:56	0.769355	-0.52398
2016/10/27 15:20:57	-1.34368	-0.452749
2016/10/27 15:20:58	0.282484	-0.544527
2016/10/27 15:20:59	-0.741744	-0.620742
2016/10/27 15:21:00	-0.632671	-0.390576
2016/10/27 15:21:01	-1.09122	-0.439325
2016/10/27 15:21:02	-0.628086	-0.357825
2016/10/27 15:21:03	-0.663361	-0.439609
2016/10/27 15:21:04	-0.722257	-0.620026
2016/10/27 15:21:05	-0.605493	-0.562406
2016/10/27 15:21:06	-0.742331	0.214529
2016/10/27 15:21:07	-2.31624	-0.563087
2016/10/27 15:21:08	-1.37837	-0.557515
2016/10/27 15:21:09	-1.32161	-0.63347
2016/10/27 15:21:10	-0.263863	-0.570403
2016/10/27 15:21:11	-0.898686	-0.586162
2016/10/27 15:21:12	-1.04773	-0.582192
2016/10/27 15:21:13	-0.848691	-0.54424
2016/10/27 15:21:14	-1.02069	-0.280718
2016/10/27 15:21:15	-1.82659	-0.438278
2016/10/27 15:21:16	-1.65587	-0.59599
2016/10/27 15:21:17	-0.289352	-0.537027
2016/10/27 15:21:18	-2.44633	-0.550742
2016/10/27 15:21:19	-0.89225	-0.51659
2016/10/27 15:21:20	-1.30576	-0.55803
2016/10/27 15:21:21	-1.31735	-0.404752
2016/10/27 15:21:22	-3.38772	-0.495326
2016/10/27 15:21:23	-1.60678	-0.490455
2016/10/27 15:21:24	-2.1935	-0.527562
2016/10/27 15:21:25	-0.480975	-0.478395
2016/10/27 15:21:26	-1.3597	-0.553206
2016/10/27 15:21:27	0.671803	-0.488033
2016/10/27 15:21:28	-0.562508	-0.481484
2016/10/27 15:21:29	-1.02228	-0.649648
2016/10/27 15:21:30	-0.591127	-0.567248
2016/10/27 15:21:31	0.206667	-0.619949
2016/10/27 15:21:32	-1.0512	-0.576657
2016/10/27 15:21:33	-0.881705	-0.670969
2016/10/27 15:21:34	-0.133899	-0.558814
2016/10/27 15:21:35	-1.88237	-0.560138
2016/10/27 15:21:36	-0.162396	-0.599534
2016/10/27 15:21:37	-0.379739	-0.270933
2016/10/27 15:21:38	-0.762975	-0.560847
2016/10/27 15:21:39	-0.255953	-0.417946
2016/10/27 15:21:40	-1.38388	-0.0727127
2016/10/27 15:21:41	-0.0387213	-0.585359
2016/10/27 15:21:42	-1.59188	-0.352401
2016/10/27 15:21:43	-0.580036	-0.493664
2016/10/27 15:21:44	-1.64943	-0.685479
2016/10/27 15:21:45	-0.151441	-0.56632
2016/10/27 15:21:46	-0.968454	-0.655505
2016/10/27 15:21:47	-1.77741	-0.605423
2016/10/27 15:21:48	0.552488	-0.568845
2016/10/27 15:21:49	-0.47119	-0.547907
2016/10/27 15:21:50	0.535038	0.195047
2016/10/27 15:21:51	-1.46227	-0.393909
2016/10/27 15:21:52	-0.354053	-0.707856
2016/10/27 15:21:53	-0.408494	-0.555769
2016/10/27 15:21:54	-1.34178	1.28055
2016/10/27 15:21:55	0.455465	-0.434654
2016/10/27 15:21:56	-1.84366	-0.469075
2016/10/27 15:21:57	-0.808871	-0.39728
2016/10/27 15:21:58	-0.977508	-0.578872
2016/10/27 15:21:59	-1.3403	-0.597485
2016/10/27 15:22:00	-0.0841296	-0.570199
2016/10/27 15:22:01	0.0346486	-0.54154
2016/10/27 15:22:02	-0.888627	-0.604892
2016/10/27 15:22:03	-1.84675	-0.537415
2016/10/27 15:22:04	0.321341	-0.60069
2016/10/27 15:22:05	-0.829596	-0.529917
2016/10/27 15:22:06	-1.07471	-0.604682
2016/10/27 15:22:07	-0.775695	-0.606815
2016/10/27 15:22:08	-1.79803	-0.48227
2016/10/27 15:22:09	-0.69738	-0.622114
2016/10/27 15:22:10	-0.0665177	-0.539149
2016/10/27 15:22:11	-1.48149	-0.567467
2016/10/27 15:22:12	-1.00572	-0.553731
2016/10/27 15:22:13	-1.5156	-0.626833
2016/10/27 15:22:14	-0.343116	-0.523605
2016/10/27 15:22:15	-1.36521	-0.385449
2016/10/27 15:22:16	-0.266327	-0.570138
2016/10/27 15:22:17	0.427159	-0.604056
2016/10/27 15:22:18	0.505226	-0.556262
2016/10/27 15:22:19	-1.32204	-0.270691
2016/10/27 15:22:20	1.48979	-0.589826
2016/10/27 15:22:21	0.191577	-0.538294
2016/10/27 15:22:22	1.02465	-0.522941
2016/10/27 15:22:23	-0.137458	-0.409855
2016/10/27 15:22:24	-1.96295	-0.585939
2016/10/27 15:22:25	-1.52283	-0.59622
2016/10/27 15:22:26	0.484867	-0.573146
2016/10/27 15:22:27	-1.3084	-0.645241
2016/10/27 15:22:28	-0.209768	-0.543935
2016/10/27 15:22:29	-0.982713	-0.648272
2016/10/27 15:22:30	0.519243	-0.691314
2016/10/27 15:22:31	-1.39054	-0.508374
2016/10/27 15:22:32	-0.157874	-0.601449
2016/10/27 15:22:33	0.105496	-0.598791
2016/10/27 15:22:34	-1.19528	-0.456561
2016/10/27 15:22:35	-0.0725367	-0.563141
2016/10/27 15:22:36	-0.124779	-0.59593
2016/10/27 15:22:37	-0.570089	-0.591959
2016/10/27 15:22:38	-1.03359	-0.651298
2016/10/27 15:22:39	-0.0157609	-0.615071
2016/10/27 15:22:40	-1.01924	-0.557405
2016/10/27 15:22:41	0.64959	0.366167
2016/10/27 15:22:42	-0.278141	-0.505321
2016/10/27 15:22:43	-1.05444	-0.605019
2016/10/27 15:22:44	-1.70556	-0.555913
2016/10/27 15:22:45	0.452338	-0.491671
2016/10/27 15:22:46	0.230722	-0.315338
2016/10/27 15:22:47	-0.959582	-0.565106
2016/10/27 15:22:48	0.179338	0.475867
2016/10/27 15:22:49	-1.67582	-0.508856
2016/10/27 15:22:50	0.0155262	-0.617832
2016/10/27 15:22:51	-0.644688	-0.637909
2016/10/27 15:22:52	-1.00363	-0.601209
2016/10/27 15:22:53	-0.0480011	-0.576411
2016/10/27 15:22:54	-0.0378659	-0.595726
2016/10/27 15:22:55	-0.151389	-0.586339
2016/10/27 15:22:56	-0.865496	-0.524477
2016/10/27 15:22:57	0.426805	-0.591963
2016/10/27 15:22:58	-0.263073	-0.572765
2016/10/27 15:22:59	-1.00837	-0.601693
2016/10/27 15:23:00	0.825801	-0.589025
2016/10/27 15:23:01	-0.471315	-0.632861
2016/10/27 15:23:02	-0.154538	-0.576385
2016/10/27 15:23:03	-1.45019	-0.558209
2016/10/27 15:23:04	-0.365409	-0.634195
2016/10/27 15:23:05	0.224988	-0.588263
2016/10/27 15:23:06	-0.539597	-0.548465
2016/10/27 15:23:07	-0.786358	-0.660355
2016/10/27 15:23:08	-0.610878	-0.620069
2016/10/27 15:23:09	0.847316	-0.600108
2016/10/27 15:23:10	-0.717927	-0.648094
2016/10/27 15:23:11	-0.736967	-0.594304
2016/10/27 15:23:12	-0.0633184	-0.620928
2016/10/27 15:23:13	0.262613	-0.555144
2016/10/27 15:23:14	0.47868	-0.640514
2016/10/27 15:23:15	-0.552994	-0.542123
2016/10/27 15:23:16	-1.90382	-0.683615
2016/10/27 15:23:17	-0.195809	-0.550982
2016/10/27 15:23:18	-1.19227	-0.652023
2016/10/27 15:23:19	-0.30884	-0.593655
2016/10/27 15:23:20	-0.625121	-0.610697
2016/10/27 15:23:21	-1.60449	-0.602576
2016/10/27 15:23:22	-0.395865	-0.515262
2016/10/27 15:23:23	-0.0103642	-0.604279
2016/10/27 15:23:24	-2.46275	-0.63516
2016/10/27 15:23:25	0.801044	-0.289393
2016/10/27 15:23:26	-1.61656	-0.653603
2016/10/27 15:23:27	1.08584	-0.560994
2016/10/27 15:23:28	0.720305	-0.574999
2016/10/27 15:23:29	0.392061	-0.553512
2016/10/27 15:23:30	-0.176112	-0.626888
2016/10/27 15:23:31	0.713295	-0.612008
2016/10/27 15:23:32	-0.157611	-0.556097
2016/10/27 15:23:33	0.136154	-0.654101
2016/10/27 15:23:34	0.0540649	-0.545425
2016/10/27 15:23:35	-1.1258	-0.495358
2016/10/27 15:23:36	1.07995	-0.597544
2016/10/27 15:23:37	-0.923281	-0.52523
2016/10/27 15:23:38	-0.585021	-0.589222
