current_fire_datetime	current_fire_Babs_bkg_fit	current_fire_Bscat_bkg_fit
2016/10/14 14:30:27	-0.0794051	-0.905517
2016/10/14 14:30:28	-0.226076	-0.943786
2016/10/14 14:30:29	0.223382	-0.937469
2016/10/14 14:30:30	-0.302929	-0.946351
2016/10/14 14:30:31	-0.0896148	-1.04053
2016/10/14 14:30:32	-0.32552	-0.933534
2016/10/14 14:30:33	-0.393518	-1.01361
2016/10/14 14:30:34	-0.343474	-0.904299
2016/10/14 14:30:35	0.453214	-0.945315
2016/10/14 14:30:36	-0.263832	-0.870822
2016/10/14 14:30:37	-1.38011	-0.275089
2016/10/14 14:30:38	0.357376	-0.985356
2016/10/14 14:30:39	0.0543935	-0.974645
2016/10/14 14:30:40	-0.464288	-0.875707
2016/10/14 14:30:41	0.11658	-0.909033
2016/10/14 14:30:42	2.26294	-1.03397
2016/10/14 14:30:43	-0.543097	-0.977515
2016/10/14 14:30:44	-0.107433	-1.02808
2016/10/14 14:30:45	0.385971	-0.987984
2016/10/14 14:30:46	-0.078267	-1.04328
2016/10/14 14:30:47	0.445288	-1.05409
2016/10/14 14:30:48	0.377474	-1.03987
2016/10/14 14:30:49	0.567838	-1.19282
2016/10/14 14:30:50	-0.143836	-0.960307
2016/10/14 14:30:51	0.77071	-1.02345
2016/10/14 14:30:52	-1.00096	-1.02366
2016/10/14 14:30:53	0.689647	-1.04362
2016/10/14 14:30:54	0.296271	-1.01042
2016/10/14 14:30:55	0.195741	-1.09517
2016/10/14 14:30:56	0.846677	1.6928
2016/10/14 14:30:57	-0.380378	-1.09706
2016/10/14 14:30:58	-0.419567	-1.19285
2016/10/14 14:30:59	-1.23366	-1.14961
2016/10/14 14:31:00	-0.992451	-1.16573
2016/10/14 14:31:01	0.0586915	-1.12871
2016/10/14 14:31:02	0.0587476	-1.03395
2016/10/14 14:31:03	1.26242	-0.37578
2016/10/14 14:31:04	-0.644935	-1.15849
2016/10/14 14:31:05	0.546955	-1.19094
2016/10/14 14:31:06	-1.12999	-1.25151
2016/10/14 14:31:07	-0.298818	-1.21624
2016/10/14 14:31:08	-1.07702	-1.1747
2016/10/14 14:31:09	0.301332	-1.11348
2016/10/14 14:31:10	0.540708	-1.22814
2016/10/14 14:31:11	1.47094	-1.22558
2016/10/14 14:31:12	0.330005	-1.15554
2016/10/14 14:31:13	0.903365	-1.14886
2016/10/14 14:31:14	0.397868	-1.24465
2016/10/14 14:31:15	-0.28628	-1.31631
2016/10/14 14:31:16	-1.33176	-1.26272
2016/10/14 14:31:17	-0.740573	-1.33767
2016/10/14 14:31:18	0.571373	-1.2839
2016/10/14 14:31:19	0.787189	-1.2586
2016/10/14 14:31:20	1.79262	-1.36907
2016/10/14 14:31:21	-0.337088	-1.17697
2016/10/14 14:31:22	-0.362237	-1.05932
2016/10/14 14:31:23	-1.66199	-1.18429
2016/10/14 14:31:24	-0.321963	-0.719021
2016/10/14 14:31:25	1.06091	-1.29477
2016/10/14 14:31:26	-0.48811	-1.19772
2016/10/14 14:31:27	0.122787	-1.34808
2016/10/14 14:31:28	-1.14846	-1.31808
2016/10/14 14:31:29	0.134375	-1.33642
2016/10/14 14:31:30	-2.17136	-1.43964
2016/10/14 14:31:31	1.47207	-1.31979
2016/10/14 14:31:32	-0.0856701	-1.28305
2016/10/14 14:31:33	0.95296	-1.22678
2016/10/14 14:31:34	-0.556932	-1.41229
2016/10/14 14:31:35	-0.233511	-1.35449
2016/10/14 14:31:36	-0.769465	-1.34622
2016/10/14 14:31:37	-0.454101	-1.44797
2016/10/14 14:31:38	0.694149	-1.36365
2016/10/14 14:31:39	0.856376	-1.48627
2016/10/14 14:31:40	-0.0200315	-1.40393
2016/10/14 14:31:41	-1.18013	-1.38093
2016/10/14 14:31:42	0.825052	-1.48334
2016/10/14 14:31:43	-1.72079	-1.39463
2016/10/14 14:31:44	-0.0823045	-1.38779
2016/10/14 14:31:45	0.511563	-1.33039
2016/10/14 14:31:46	2.4515	-1.46516
2016/10/14 14:31:47	-1.3394	-1.29523
2016/10/14 14:31:48	-0.603807	-1.40556
2016/10/14 14:31:49	-1.29522	-1.38987
2016/10/14 14:31:50	-0.25268	-1.51185
2016/10/14 14:31:51	-1.8551	-1.51624
2016/10/14 14:31:52	0.453488	-1.5131
2016/10/14 14:31:53	-0.985237	-1.5634
2016/10/14 14:31:54	0.240832	-1.47535
2016/10/14 14:31:55	0.2274	-1.59193
2016/10/14 14:31:56	0.292459	-1.46629
2016/10/14 14:31:57	-0.248133	-1.21653
2016/10/14 14:31:58	-2.13473	-1.56791
2016/10/14 14:31:59	-0.101963	-1.54509
2016/10/14 14:32:00	-0.351479	-1.55467
2016/10/14 14:32:01	1.68392	-1.50362
2016/10/14 14:32:02	0.0343764	-1.46498
2016/10/14 14:32:03	1.82118	-1.4958
2016/10/14 14:32:04	-0.113765	-1.49852
2016/10/14 14:32:05	-0.722472	-1.5085
2016/10/14 14:32:06	-1.04102	-1.69271
2016/10/14 14:32:07	-0.2743	-1.67439
2016/10/14 14:32:08	-2.17482	-1.57173
2016/10/14 14:32:09	-0.241533	-1.59966
2016/10/14 14:32:10	-0.238363	-1.57528
2016/10/14 14:32:11	1.52628	-1.65624
2016/10/14 14:32:12	1.11282	-1.40593
2016/10/14 14:32:13	-0.328281	-1.5436
2016/10/14 14:32:14	-0.00504408	-1.4425
2016/10/14 14:32:15	-0.785199	-1.62713
2016/10/14 14:32:16	-0.613024	-1.64175
2016/10/14 14:32:17	-0.678336	-1.6412
2016/10/14 14:32:18	2.36689	-1.65545
2016/10/14 14:32:19	0.736634	-1.68185
2016/10/14 14:32:20	0.985103	-1.6759
2016/10/14 14:32:21	-0.372506	-1.64175
2016/10/14 14:32:22	0.822741	-1.65914
2016/10/14 14:32:23	-1.13234	-1.69128
2016/10/14 14:32:24	-0.579184	-1.53634
2016/10/14 14:32:25	-0.189296	-1.75335
2016/10/14 14:32:26	0.954621	-1.83368
2016/10/14 14:32:27	0.71304	-1.69522
2016/10/14 14:32:28	0.67733	-1.67965
2016/10/14 14:32:29	0.498492	-1.73617
2016/10/14 14:32:30	-0.379625	-1.84433
2016/10/14 14:32:31	-0.937552	-1.78415
