current_fire_datetime	current_fire_Babs_bkg_fit	current_fire_Bscat_bkg_fit
2016/10/22 13:50:36	1.00068	1.15684
2016/10/22 13:50:37	1.23532	1.56916
2016/10/22 13:50:38	3.47838	1.30039
2016/10/22 13:50:39	1.18372	1.32748
2016/10/22 13:50:40	2.09927	1.15835
2016/10/22 13:50:41	1.74968	1.14977
2016/10/22 13:50:42	1.5741	1.14149
2016/10/22 13:50:43	1.88674	1.13978
2016/10/22 13:50:44	1.54973	1.2532
2016/10/22 13:50:45	2.41272	1.12939
2016/10/22 13:50:46	1.54287	2.02019
2016/10/22 13:50:47	1.71928	1.21025
2016/10/22 13:50:48	2.93976	1.27473
2016/10/22 13:50:49	2.82479	1.1196
2016/10/22 13:50:50	3.45378	1.15722
2016/10/22 13:50:51	2.01507	1.22564
2016/10/22 13:50:52	1.90206	1.07338
2016/10/22 13:50:53	2.91422	1.07304
2016/10/22 13:50:54	1.55865	1.16685
2016/10/22 13:50:55	2.28414	1.16467
2016/10/22 13:50:56	1.27494	1.17312
2016/10/22 13:50:57	1.10821	1.06161
2016/10/22 13:50:58	3.81337	1.18303
2016/10/22 13:50:59	2.52756	1.06401
2016/10/22 13:51:00	1.62536	1.07575
2016/10/22 13:51:01	0.508192	1.53552
2016/10/22 13:51:02	2.22147	1.09762
2016/10/22 13:51:03	1.75902	1.13735
2016/10/22 13:51:04	1.44386	1.0778
2016/10/22 13:51:05	0.776277	1.02952
2016/10/22 13:51:06	2.03637	1.12995
2016/10/22 13:51:07	0.822154	1.03262
2016/10/22 13:51:08	1.8298	1.20437
2016/10/22 13:51:09	2.34874	1.18715
2016/10/22 13:51:10	0.448312	1.12458
2016/10/22 13:51:11	1.27884	1.05982
2016/10/22 13:51:12	2.34007	1.12338
2016/10/22 13:51:13	1.64442	1.10049
2016/10/22 13:51:14	2.22384	1.20076
2016/10/22 13:51:15	0.134568	1.05577
2016/10/22 13:51:16	2.99408	1.24442
2016/10/22 13:51:17	1.15322	1.03983
2016/10/22 13:51:18	1.29735	1.06952
2016/10/22 13:51:19	1.60022	1.05697
2016/10/22 13:51:20	1.74868	1.08242
2016/10/22 13:51:21	0.572187	0.985303
2016/10/22 13:51:22	0.870364	0.942511
2016/10/22 13:51:23	0.995261	0.957979
2016/10/22 13:51:24	1.99125	1.01626
2016/10/22 13:51:25	1.59522	1.08773
2016/10/22 13:51:26	2.11104	1.1393
2016/10/22 13:51:27	0.520243	0.962138
2016/10/22 13:51:28	1.61841	0.9903
2016/10/22 13:51:29	0.843464	1.00275
2016/10/22 13:51:30	3.79575	0.966394
2016/10/22 13:51:31	0.806516	1.00078
2016/10/22 13:51:32	1.25398	0.939894
2016/10/22 13:51:33	0.816565	0.994759
2016/10/22 13:51:34	2.09637	0.931338
2016/10/22 13:51:35	2.485	1.02932
2016/10/22 13:51:36	2.37809	0.9645
2016/10/22 13:51:37	2.44201	1.01778
2016/10/22 13:51:38	0.474013	1.13893
2016/10/22 13:51:39	0.143039	0.905462
2016/10/22 13:51:40	1.04113	0.983399
2016/10/22 13:51:41	1.24605	1.00125
2016/10/22 13:51:42	1.34769	0.829854
