Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:08:33.00,00:08:30.00,1,85,33,0:08:33  ,0:08:30  ,0:05:44  ,162.0,178.0,116.18944233775991,--,--,72.01294117647059,--
2,00:09:11.00,00:09:09.00,1,292,39,0:09:11  ,0:09:09  ,0:05:59  ,166.0,176.0,105.56971765379348,--,--,68.59344262295082,--
3,00:09:04.00,00:09:00.00,1,253,66,0:09:04  ,0:09:00  ,0:06:56  ,166.0,176.0,106.92815152066215,--,--,66.47999999999999,--
4,00:07:37.00,00:07:37.00,1,30,240,0:07:37  ,0:07:37  ,0:06:08  ,166.0,172.0,127.28427664603986,--,--,65.60525164113785,--
5,00:07:14.00,00:07:13.00,1,33,272,0:07:14  ,0:07:13  ,0:05:53  ,168.0,176.0,132.43416440259318,--,--,65.53487297921478,--
6,00:05:08.750,00:05:07.00,0.67,0,59,0:07:41  ,0:07:38  ,0:07:16  ,168.0,172.0,124.5563954959514,--,--,67.86514657980456,--
Summary,00:46:50.00,00:46:50.00,5.67,699,715,0:08:15  ,0:08:15  ,0:05:49  ,166.0,178.0,117.54790905924386,--,--,67.7661921708185,862
