Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:10:49.00,00:10:47.00,1,3,39,0:10:49  ,0:10:47  ,0:08:20  ,150.0,180.0,99.18890390263867,--,--,79.1533230293663,--
2,00:13:51.00,00:13:51.00,1,30,7,0:13:51  ,0:13:51  ,0:09:36  ,134.0,210.0,86.7147996023661,--,--,71.04399038461538,--
3,00:03:39.900,00:03:38.00,0.25,10,0,0:14:38  ,0:14:31  ,0:10:55  ,122.0,162.0,90.09236637066677,--,--,71.59174311926606,--
Summary,00:28:20.00,00:28:21.00,2.25,43,46,0:12:35  ,0:12:36  ,0:07:59  ,138.0,210.0,91.91417640944043,--,--,74.2031746031746,323
