Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:07:23.00,00:07:22.00,1,0,30,0:07:23  ,0:07:22  ,0:05:29  ,166.0,176.0,131.306804576163,--,--,80.42081447963801,--
2,00:07:52.00,00:07:50.00,1,10,16,0:07:52  ,0:07:50  ,0:07:05  ,164.0,170.0,124.74214286536113,--,--,77.0,--
3,00:08:11.00,00:08:11.00,1,26,0,0:08:11  ,0:08:11  ,0:07:38  ,164.0,170.0,119.91505383391132,--,--,77.0,--
4,00:08:34.00,00:08:25.00,1,20,26,0:08:34  ,0:08:25  ,0:07:10  ,158.0,176.0,118.8991749362394,--,--,79.78376237623763,--
5,00:09:11.00,00:09:04.00,1,7,3,0:09:11  ,0:09:04  ,0:08:01  ,160.0,168.0,109.52858206581075,--,--,79.12095588235294,--
6,00:09:38.00,00:09:31.00,1,23,10,0:09:38  ,0:09:31  ,0:08:45  ,160.0,166.0,104.41219501429364,--,--,78.50052539404554,--
7,00:05:56.940,00:05:56.00,0.58,16,3,0:10:20  ,0:10:19  ,0:07:03  ,152.0,174.0,102.34028350794155,--,--,77.6876404494382,--
Summary,00:56:49.00,00:56:48.00,6.58,108,92,0:08:38  ,0:08:38  ,0:05:38  ,160.0,176.0,115.75938255179328,--,--,78.53010563380282,1013
