Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:08:59.00,00:08:59.00,1,292,36,0:08:59  ,0:08:59  ,0:07:04  ,172.0,184.0,104.15541048153204,--,--,59.32393320964749,--
2,00:09:29.00,00:09:27.00,1,256,43,0:09:29  ,0:09:27  ,0:07:15  ,166.0,174.0,102.23007807950827,--,--,54.320634920634916,--
3,00:06:49.00,00:06:43.00,1,23,243,0:06:49  ,0:06:43  ,0:05:46  ,170.0,174.0,138.87587796522186,--,--,53.800992555831264,--
4,00:06:27.00,00:06:27.00,1,39,289,0:06:27  ,0:06:27  ,0:05:26  ,170.0,180.0,146.77063071776675,--,--,54.948837209302326,--
5,00:00:01.70,--,0.01,0,0,0:01:57  ,--,0:06:08  ,180.0,180.0,456.6977921735058,--,--,--,--
Summary,00:31:47.00,00:31:47.00,4.01,614,614,0:07:55  ,0:07:55  ,0:05:27  ,170.0,184.0,119.88946102118527,--,--,55.75301520713162,609
