Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:07:43.00,00:07:42.00,1,16,39,0:07:43  ,0:07:42  ,0:06:39  ,168.0,178.0,124.13915194541131,--,--,74.72467532467533,--
2,00:07:10.00,00:07:04.00,1,7,46,0:07:10  ,0:07:04  ,0:06:26  ,174.0,182.0,129.05693390700182,--,--,69.57075471698113,--
3,00:07:27.00,00:07:24.00,1,0,30,0:07:27  ,0:07:24  ,0:05:54  ,168.0,180.0,128.58261152287574,--,--,66.31756756756758,--
4,00:07:32.00,00:07:28.00,1,7,43,0:07:32  ,0:07:28  ,0:07:06  ,172.0,180.0,124.20302267598625,--,--,62.02946428571428,--
5,00:01:50.90,00:01:47.00,0.25,0,10,0:07:28  ,0:07:15  ,0:07:03  ,172.0,178.0,125.25376331440891,--,--,57.2,--
Summary,00:31:44.00,00:31:44.00,4.25,36,177,0:07:28  ,0:07:28  ,0:05:56  ,170.0,182.0,126.37482418728669,--,--,67.53014705882353,652
