Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:07:43.00,00:07:38.00,1,0,46,0:07:43  ,0:07:38  ,0:05:10  ,162.0,170.0,128.73689831375992,--,--,72.44104803493451,--
2,00:09:07.00,00:09:03.00,1,49,7,0:09:07  ,0:09:03  ,0:08:21  ,160.0,166.0,110.32952233685872,--,--,68.00994475138121,--
3,00:00:03.70,00:00:02.00,0.01,0,0,0:07:08  ,0:04:38  ,0:08:54  ,164.0,164.0,137.52284356229276,--,--,68.0,--
Summary,00:16:54.00,00:16:54.00,2.01,49,52,0:08:25  ,0:08:25  ,0:05:23  ,162.0,170.0,118.82459036988615,--,--,70.02011834319526,299
