Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:09:50.00,00:08:42.00,1,0,36,0:09:50  ,0:08:42  ,0:07:30  ,146.0,176.0,112.09704893106425,--,--,73.76245733788396,--
2,00:09:16.00,00:09:15.00,1,10,7,0:09:16  ,0:09:15  ,0:08:34  ,162.0,172.0,107.20356820012739,--,--,64.98378378378379,--
3,00:09:25.00,00:09:21.00,1,46,23,0:09:25  ,0:09:21  ,0:08:34  ,164.0,172.0,104.20936536716896,--,--,60.57219251336898,--
4,00:02:40.630,00:02:38.00,0.27,3,3,0:09:49  ,0:09:39  ,0:08:10  ,162.0,176.0,101.11112856174908,--,--,59.0,--
Summary,00:31:13.00,00:30:10.00,3.27,59,69,0:09:32  ,0:09:13  ,0:07:52  ,158.0,176.0,107.31940328569702,--,--,65.88014941302029,498
