Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:10:19.00,00:10:15.00,1,0,36,0:10:19  ,0:10:15  ,0:08:36  ,156.0,170.0,99.99626977881897,--,--,72.24975609756098,--
2,00:10:04.00,00:10:02.00,1,39,13,0:10:04  ,0:10:02  ,0:07:56  ,162.0,170.0,98.68407933654112,--,--,62.890033222591356,--
3,00:05:12.990,00:05:07.00,0.49,13,0,0:10:33  ,0:10:21  ,0:09:49  ,162.0,170.0,94.05460142371096,--,--,60.8,--
Summary,00:25:37.00,00:25:37.00,2.49,52,52,0:10:16  ,0:10:16  ,0:08:16  ,160.0,170.0,98.26953603417246,--,--,66.22342225113857,387
