Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:09:12.00,00:08:11.00,1,20,20,0:09:12  ,0:08:11  ,0:07:32  ,164.0,170.0,106.66357143559866,--,--,69.04847250509165,--
2,00:09:51.00,00:09:47.00,1,499,7,0:09:51  ,0:09:47  ,0:08:36  ,160.0,170.0,102.11548006474065,--,--,69.29489795918367,--
3,00:08:58.00,00:08:54.00,1,7,30,0:08:58  ,0:08:54  ,0:08:15  ,162.0,170.0,110.79030468265955,--,--,73.4,--
4,00:04:51.510,00:04:51.00,0.56,7,13,0:08:41  ,0:08:40  ,0:08:15  ,162.0,170.0,114.2912278497798,--,--,73.4,--
Summary,00:32:54.00,00:32:55.00,3.56,538,72,0:09:14  ,0:09:15  ,0:08:19  ,162.0,170.0,107.55370566753449,--,--,71.04159919028339,539
