Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:08:55.00,00:08:30.00,1,10,43,0:08:55  ,0:08:30  ,0:03:59  ,154.0,172.0,117.19917216800431,--,--,72.15542857142857,--
2,00:12:40.00,00:12:34.00,1,43,23,0:12:40  ,0:12:34  ,0:04:12  ,146.0,164.0,87.02270903858937,--,--,67.16684350132627,--
3,00:04:02.470,00:03:55.00,0.3,10,3,0:13:17  ,0:12:53  ,0:07:43  ,140.0,158.0,86.47255481208114,--,--,64.4,--
Summary,00:25:38.00,00:25:24.00,2.3,62,72,0:11:07  ,0:11:01  ,0:03:59  ,148.0,172.0,97.43657849005946,--,--,68.43625730994151,307
