Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:05:53.00,00:05:48.00,0.77,16,0,0:07:37  ,0:07:31  ,0:06:38  ,170.0,176.0,124.07631768403182,--,--,76.4,--
2,00:06:08.00,00:06:08.00,1,52,62,0:06:08  ,0:06:08  ,0:04:59  ,176.0,226.0,149.08658280202994,--,--,76.15609756097561,--
3,00:06:19.00,00:06:17.00,1,39,62,0:06:19  ,0:06:17  ,0:05:01  ,176.0,184.0,144.75953158613987,--,--,72.13474801061008,--
4,00:06:26.00,00:06:18.00,1,26,39,0:06:26  ,0:06:18  ,0:05:36  ,170.0,178.0,147.15086551237235,--,--,69.29523809523809,--
5,00:06:54.00,00:06:51.00,1,82,23,0:06:54  ,0:06:51  ,0:05:45  ,172.0,178.0,135.6033001196758,--,--,67.78102189781022,--
6,00:07:13.920,00:07:11.00,0.91,0,43,0:07:59  ,0:07:56  ,0:06:42  ,168.0,180.0,119.96286135923886,--,--,68.04562211981568,--
Summary,00:38:57.00,00:38:50.00,5.68,226,233,0:06:51  ,0:06:50  ,0:05:02  ,172.0,226.0,136.47466494197045,--,--,71.41328761251609,861
