Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:12:07.00,00:12:06.00,1,361,10,0:12:07  ,0:12:06  ,0:08:41  ,158.0,168.0,84.06351570457642,--,--,84.21735537190082,--
2,00:14:32.00,00:14:30.00,1,558,0,0:14:32  ,0:14:30  ,0:10:27  ,154.0,160.0,71.90545540124118,--,--,80.9496551724138,--
3,00:14:31.00,00:14:31.00,1,430,7,0:14:31  ,0:14:31  ,0:09:09  ,154.0,162.0,71.98801045910712,--,--,80.6,--
4,00:11:58.00,00:11:51.00,1,223,299,0:11:58  ,0:11:51  ,0:09:03  ,154.0,190.0,87.32807396919542,--,--,79.02122905027933,--
5,00:10:49.00,00:10:41.00,1,7,400,0:10:49  ,0:10:41  ,0:09:28  ,154.0,172.0,96.61256873633637,--,--,79.68455538221528,--
6,00:14:35.00,00:14:35.00,1,0,643,0:14:35  ,0:14:35  ,0:10:22  ,136.0,246.0,81.14319155396534,--,--,80.3721778791334,--
7,00:08:30.20,00:08:27.00,0.83,13,253,0:10:16  ,0:10:12  ,0:07:42  ,152.0,176.0,103.0532364583594,--,--,78.80000000000001,--
Summary,01:27:04.00,01:27:00.00,6.83,1601,1621,0:12:45  ,0:12:44  ,0:07:43  ,152.0,246.0,83.39299895614622,--,--,80.61825837320575,882
