Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:09:37.00,00:09:32.00,1,89,0,0:09:37  ,0:09:32  ,0:05:27  ,166.0,172.0,100.81267665032966,--,--,78.5388111888112,--
2,00:11:05.00,00:10:59.00,1,105,10,0:11:05  ,0:10:59  ,0:09:25  ,156.0,172.0,93.0792345760736,--,--,77.11471927162367,--
3,00:09:10.00,00:09:08.00,1,16,164,0:09:10  ,0:09:08  ,0:08:22  ,164.0,170.0,107.05143896809174,--,--,78.38941605839416,--
4,00:10:14.00,00:10:09.00,1,52,59,0:10:14  ,0:10:09  ,0:08:09  ,158.0,172.0,99.53448846453918,--,--,87.27389162561576,--
5,00:05:17.150,00:05:10.00,0.54,13,43,0:09:45  ,0:09:32  ,0:09:07  ,162.0,168.0,101.78266203017436,--,--,92.01548387096776,--
Summary,00:45:24.00,00:45:25.00,4.54,282,279,0:09:59  ,0:10:00  ,0:05:27  ,162.0,172.0,100.00897637737576,--,--,81.71104587155963,679
