Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:07:48.00,00:07:12.00,1,20,46,0:07:48  ,0:07:12  ,0:04:06  ,156.0,186.0,132.2600234895063,--,--,73.6587982832618,--
2,00:07:32.00,00:07:27.00,1,0,16,0:07:32  ,0:07:27  ,0:07:08  ,170.0,176.0,125.66423470746844,--,--,73.08187919463089,--
3,00:07:38.00,00:07:32.00,1,36,3,0:07:38  ,0:07:32  ,0:06:48  ,166.0,174.0,127.00636337825372,--,--,73.61315789473684,--
4,00:01:52.400,00:01:51.00,0.27,7,3,0:06:51  ,0:06:46  ,0:05:00  ,170.0,176.0,137.91082465293073,--,--,73.57837837837837,--
Summary,00:24:51.00,00:24:13.00,3.27,66,72,0:07:35  ,0:07:24  ,0:04:49  ,164.0,186.0,129.0714011088179,--,--,73.46639839034205,505
