Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:10:04.00,00:09:57.00,1,381,10,0:10:04  ,0:09:57  ,0:07:57  ,160.0,168.0,99.91763032824788,--,--,80.1175879396985,--
2,00:15:11.00,00:15:05.00,1,581,3,0:15:11  ,0:15:05  ,0:11:29  ,158.0,166.0,67.08471560617679,--,--,77.32079207920792,--
3,00:13:19.00,00:13:18.00,1,453,3,0:13:19  ,0:13:18  ,0:09:55  ,156.0,166.0,77.46894992877213,--,--,74.68796992481202,--
4,00:11:55.00,00:11:48.00,1,292,115,0:11:55  ,0:11:48  ,0:06:17  ,158.0,182.0,85.47437191220568,--,--,71.86949152542374,--
5,00:07:48.00,00:07:48.00,1,26,469,0:07:48  ,0:07:48  ,0:05:35  ,168.0,200.0,122.81287895454153,--,--,74.66538461538461,--
6,00:07:31.00,00:07:31.00,1,3,495,0:07:31  ,0:07:31  ,0:06:28  ,170.0,202.0,125.94286937422558,--,--,72.16274944567627,--
7,00:07:09.00,00:07:04.00,1,3,564,0:07:09  ,0:07:04  ,0:05:48  ,174.0,194.0,129.35776592077104,--,--,76.2995283018868,--
8,00:02:46.470,00:02:43.00,0.41,10,82,0:06:44  ,0:06:36  ,0:06:30  ,168.0,176.0,141.97324376614918,--,--,77.0,--
Summary,01:15:49.00,01:15:46.00,7.41,1759,1752,0:10:13  ,0:10:13  ,0:05:35  ,162.0,202.0,96.37605629832007,--,--,75.4789010989011,1025
