Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:08:10.00,00:08:10.00,1,85,3,0:08:10  ,0:08:10  ,0:07:29  ,164.0,176.0,120.15977843357237,--,--,56.6195918367347,--
2,00:10:08.00,00:10:07.00,1,344,7,0:10:08  ,0:10:07  ,0:07:42  ,162.0,170.0,98.03484197248493,--,--,52.502800658978586,--
3,00:06:33.00,00:06:26.00,1,0,289,0:06:33  ,0:06:26  ,0:05:54  ,168.0,174.0,146.25045127411053,--,--,51.8,--
4,00:07:33.00,00:07:33.00,1,3,95,0:07:33  ,0:07:33  ,0:06:58  ,168.0,172.0,126.87953057555286,--,--,51.8,--
5,00:09:11.00,00:08:48.00,1,148,49,0:09:11  ,0:08:48  ,0:07:10  ,160.0,174.0,109.52858206581075,--,--,52.668965517241375,--
6,00:09:21.00,00:09:18.00,1,200,66,0:09:21  ,0:09:18  ,0:07:21  ,162.0,172.0,106.2480996778446,--,--,53.39354838709677,--
7,00:09:29.00,00:09:26.00,1,151,10,0:09:29  ,0:09:26  ,0:08:49  ,164.0,172.0,103.47678634877057,--,--,52.013074204947,--
8,00:09:53.00,00:09:51.00,1,197,56,0:09:53  ,0:09:51  ,0:08:22  ,162.0,238.0,100.51464404598791,--,--,51.830456852791876,--
9,00:08:56.00,00:08:56.00,1,98,43,0:08:56  ,0:08:56  ,0:07:41  ,164.0,172.0,109.84755864263145,--,--,53.010055865921785,--
10,00:08:40.00,00:08:38.00,1,89,20,0:08:40  ,0:08:38  ,0:07:52  ,168.0,174.0,110.53159105908739,--,--,52.00849420849421,--
11,00:08:28.00,00:08:28.00,1,56,62,0:08:28  ,0:08:28  ,0:07:26  ,166.0,172.0,114.50573706149648,--,--,51.76811023622047,--
12,00:10:16.00,00:10:12.00,1,194,33,0:10:16  ,0:10:12  ,0:08:14  ,160.0,172.0,97.9711829841911,--,--,49.044117647058826,--
13,00:09:25.00,00:09:23.00,1,85,30,0:09:25  ,0:09:23  ,0:08:32  ,162.0,170.0,105.49590074207227,--,--,48.85541740674955,--
14,00:10:58.00,00:10:58.00,1,243,26,0:10:58  ,0:10:58  ,0:08:11  ,160.0,168.0,91.71770321924274,--,--,49.60121396054629,--
15,00:11:57.00,00:10:20.00,1,102,148,0:11:57  ,0:10:20  ,0:06:23  ,136.0,170.0,99.02411800518782,--,--,54.49243697478992,--
16,00:08:54.00,00:08:51.00,1,46,203,0:08:54  ,0:08:51  ,0:07:41  ,160.0,170.0,113.01544703794329,--,--,56.76610169491525,--
17,00:08:53.00,00:08:51.00,1,23,180,0:08:53  ,0:08:51  ,0:07:58  ,162.0,170.0,111.82961335698094,--,--,59.31864406779661,--
18,00:09:42.00,00:09:40.00,1,20,121,0:09:42  ,0:09:40  ,0:08:06  ,156.0,166.0,106.35342095032465,--,--,61.84275862068966,--
19,00:09:55.00,00:09:55.00,1,43,121,0:09:55  ,0:09:55  ,0:08:38  ,160.0,166.0,101.42898944245667,--,--,63.09228187919463,--
20,00:10:45.00,00:10:21.00,1,23,112,0:10:45  ,0:10:21  ,0:08:02  ,142.0,170.0,105.42679107895923,--,--,64.3692546583851,--
21,00:09:58.00,00:09:57.00,1,10,167,0:09:58  ,0:09:57  ,0:09:02  ,158.0,168.0,102.1976185906807,--,--,64.51457286432162,--
22,00:10:04.00,00:10:03.00,1,10,233,0:10:04  ,0:10:03  ,0:09:00  ,158.0,174.0,101.18241045898519,--,--,65.94328358208955,--
23,00:11:16.00,00:11:08.00,1,49,92,0:11:16  ,0:11:08  ,0:10:13  ,156.0,166.0,91.56463164658129,--,--,62.384431137724555,--
24,00:12:09.00,00:12:08.00,1,82,141,0:12:09  ,0:12:08  ,0:09:59  ,148.0,166.0,89.49727315205831,--,--,64.51373626373626,--
25,00:13:25.00,00:11:55.00,1,52,59,0:13:25  ,0:11:55  ,0:10:17  ,140.0,180.0,85.67914636132986,--,--,60.788805970149255,--
26,00:11:38.00,00:11:30.00,1,69,7,0:11:38  ,0:11:30  ,0:04:48  ,158.0,162.0,87.55612595591269,--,--,60.55739130434783,--
27,00:14:12.00,00:14:12.00,1,207,0,0:14:12  ,0:14:12  ,0:09:28  ,146.0,200.0,77.62589069169942,--,--,59.12450175849942,--
28,00:12:32.00,00:12:26.00,1,131,157,0:12:32  ,0:12:26  ,0:09:23  ,142.0,162.0,90.42590458235199,--,--,53.95951742627346,--
29,00:10:59.00,00:10:55.00,1,3,240,0:10:59  ,0:10:55  ,0:09:38  ,156.0,162.0,93.92669346447487,--,--,55.4412213740458,--
30,00:03:51.190,00:03:48.00,0.39,0,36,0:09:47  ,0:09:39  ,0:07:58  ,162.0,166.0,101.41089865902337,--,--,53.078947368421055,--
Summary,04:57:23.00,04:53:35.00,29.4,2812,2844,0:10:07  ,0:09:59  ,0:05:54  ,156.0,238.0,101.33055378110944,--,--,56.618560860793544,4426
