Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:07:51.00,00:07:49.00,1,56,3,0:07:51  ,0:07:49  ,0:05:39  ,166.0,180.0,123.50087988798346,--,--,98.2085287846482,--
2,00:08:08.00,00:08:03.00,1,7,7,0:08:08  ,0:08:03  ,0:07:33  ,164.0,170.0,120.65223654190669,--,--,102.2335403726708,--
3,00:08:18.00,00:08:18.00,1,10,52,0:08:18  ,0:08:18  ,0:07:51  ,162.0,168.0,119.68912433588521,--,--,96.86144578313254,--
4,00:00:11.240,00:00:10.00,0.02,0,0,0:08:26  ,0:07:30  ,0:08:19  ,162.0,168.0,117.73428321408916,--,--,95.0,--
Summary,00:24:29.00,00:24:30.00,3.02,79,62,0:08:06  ,0:08:06  ,0:05:40  ,164.0,180.0,121.21705111091173,--,--,99.05551020408164,459
