Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:08:49.00,00:08:45.00,1,52,13,0:08:49  ,0:08:45  ,0:06:50  ,164.0,170.0,111.30111801975511,--,--,77.27428571428572,--
2,00:08:40.00,00:08:34.00,1,13,10,0:08:40  ,0:08:34  ,0:08:17  ,166.0,172.0,111.86329697546194,--,--,72.53852140077822,--
3,00:08:32.00,00:08:32.00,1,46,66,0:08:32  ,0:08:32  ,0:07:33  ,164.0,170.0,114.99666295400479,--,--,69.80000000000001,--
4,00:10:45.00,00:10:45.00,1,240,3,0:10:45  ,0:10:45  ,0:07:58  ,160.0,172.0,93.5662770825763,--,--,69.56,--
5,00:10:33.00,00:10:28.00,1,217,125,0:10:33  ,0:10:28  ,0:07:56  ,158.0,170.0,96.54688138582473,--,--,69.53917197452229,--
6,00:09:27.00,00:09:25.00,1,0,322,0:09:27  ,0:09:25  ,0:07:37  ,160.0,176.0,106.43782842726934,--,--,68.09238938053097,--
7,00:08:52.00,00:08:50.00,1,16,56,0:08:52  ,0:08:50  ,0:08:20  ,164.0,168.0,110.67348013618505,--,--,70.29245283018868,--
8,00:00:55.70,00:00:54.00,0.1,0,3,0:08:57  ,0:08:47  ,0:08:27  ,162.0,166.0,110.83537044772184,--,--,71.6,--
Summary,01:06:37.00,01:06:36.00,7.1,594,607,0:09:22  ,0:09:22  ,0:07:28  ,162.0,176.0,105.86395077656563,--,--,70.90810810810811,1064
