Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:05:46.00,00:05:46.00,1,20,66,0:05:46  ,0:05:46  ,0:02:22  ,166.0,172.0,168.1182497897116,--,--,69.07277936962751,--
2,00:07:39.00,00:07:34.00,1,43,3,0:07:39  ,0:07:34  ,0:07:03  ,166.0,172.0,126.7296610615255,--,--,64.04317180616741,--
3,00:07:44.00,00:07:43.00,1,0,46,0:07:44  ,0:07:43  ,0:05:46  ,166.0,172.0,125.36403971387978,--,--,60.81166306695465,--
4,00:07:32.00,00:07:32.00,1,26,36,0:07:32  ,0:07:32  ,0:07:01  ,166.0,174.0,128.69228855584117,--,--,58.08805309734514,--
5,00:00:02.80,--,0.01,0,0,0:05:09  ,--,0:07:31  ,170.0,170.0,183.59728662385953,--,--,--,--
Summary,00:28:45.00,00:28:47.00,4.01,92,154,0:07:10  ,0:07:11  ,0:02:41  ,166.0,174.0,135.25636654215148,--,--,62.62084539664158,584
