Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:08:26.00,00:08:22.00,1,46,328,0:08:26  ,0:08:22  ,0:04:07  ,164.0,174.0,116.36025974792581,--,--,77.80318725099602,--
2,00:11:00.00,00:10:59.00,1,318,0,0:11:00  ,0:10:59  ,0:08:23  ,158.0,172.0,92.59723623822282,--,--,75.94294385432474,--
3,00:10:22.00,00:10:13.00,1,131,213,0:10:22  ,0:10:13  ,0:08:24  ,156.0,168.0,99.51397265769926,--,--,76.79545454545455,--
4,00:09:28.00,00:09:22.00,1,0,249,0:09:28  ,0:09:22  ,0:07:56  ,158.0,170.0,107.59538013596313,--,--,76.7693950177936,--
5,00:07:22.950,00:07:16.00,0.87,16,46,0:08:29  ,0:08:21  ,0:07:55  ,164.0,172.0,115.49643083507723,--,--,75.2454128440367,--
Summary,00:46:41.00,00:46:38.00,4.87,515,840,0:09:35  ,0:09:34  ,0:04:07  ,160.0,174.0,105.0977968257123,--,--,76.52702606212068,732
