Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:10:40.00,00:10:34.00,1,384,10,0:10:40  ,0:10:34  ,0:08:00  ,156.0,166.0,96.71514217670148,--,--,74.81569858712716,--
2,00:09:44.00,00:09:42.00,0.6,390,0,0:16:13  ,0:16:10  ,0:12:58  ,154.0,160.0,64.43581939952439,--,--,71.01237113402061,--
3,00:14:17.00,00:14:16.00,1,443,13,0:14:17  ,0:14:16  ,0:09:37  ,150.0,166.0,75.11505091343349,--,--,74.11915887850466,--
4,00:13:43.00,00:13:37.00,1,463,49,0:13:43  ,0:13:37  ,0:09:43  ,156.0,168.0,75.20983109731341,--,--,70.27588739290086,--
5,00:11:21.00,00:10:24.00,1,102,354,0:11:21  ,0:10:24  ,0:06:00  ,144.0,184.0,98.4667135230245,--,--,71.49396170839469,--
6,00:08:29.00,00:08:28.00,1,7,407,0:08:29  ,0:08:28  ,0:07:09  ,164.0,180.0,115.67444289282997,--,--,70.35984251968503,--
7,00:08:12.00,00:08:11.00,1,0,676,0:08:12  ,0:08:11  ,0:06:14  ,166.0,188.0,118.2295008683744,--,--,72.82443991853361,--
8,00:07:24.420,00:07:20.00,0.84,16,262,0:08:46  ,0:08:41  ,0:07:34  ,164.0,174.0,111.80508083806946,--,--,74.70909090909092,--
Summary,01:23:53.00,01:22:55.00,7.45,1814,1781,0:11:16  ,0:11:08  ,0:06:16  ,156.0,188.0,91.36234175630213,--,--,72.40504669183389,1027
