Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:08:05.00,00:08:00.00,1,194,0,0:08:05  ,0:08:00  ,0:07:12  ,170.0,174.0,117.11388471706337,--,--,68.2025,--
2,00:08:16.00,00:08:10.00,1,157,16,0:08:16  ,0:08:10  ,0:07:22  ,168.0,172.0,115.87989385226905,--,--,66.65183673469387,--
3,00:09:13.00,00:09:11.00,1,262,0,0:09:13  ,0:09:11  ,0:08:34  ,166.0,172.0,105.18791035667307,--,--,64.02105263157895,--
4,00:09:33.00,00:09:31.00,1,299,0,0:09:33  ,0:09:31  ,0:08:32  ,166.0,174.0,101.51643006499165,--,--,64.00595446584938,--
5,00:09:43.00,00:09:43.00,1,282,0,0:09:43  ,0:09:43  ,0:08:35  ,162.0,170.0,102.2387374258505,--,--,69.81541095890411,--
6,00:10:28.00,00:10:20.00,1,331,0,0:10:28  ,0:10:20  ,0:08:44  ,164.0,172.0,93.75524113447526,--,--,70.02354838709678,--
7,00:09:11.00,00:09:11.00,1,154,10,0:09:11  ,0:09:11  ,0:08:10  ,164.0,170.0,106.85715323493731,--,--,72.25662431941925,--
8,00:09:53.00,00:09:50.00,1,240,0,0:09:53  ,0:09:50  ,0:08:51  ,164.0,172.0,99.28885570396368,--,--,72.33220338983051,--
9,00:11:35.00,00:11:32.00,1,381,0,0:11:35  ,0:11:32  ,0:09:14  ,162.0,170.0,85.76285456010191,--,--,70.18757225433527,--
10,00:10:17.00,00:10:17.00,1,230,16,0:10:17  ,0:10:17  ,0:08:15  ,160.0,172.0,97.81239662603195,--,--,69.80000000000001,--
11,00:07:45.00,00:07:42.00,1,13,217,0:07:45  ,0:07:42  ,0:05:52  ,164.0,170.0,126.61998157516227,--,--,71.05064935064935,--
12,00:07:15.00,00:07:15.00,1,0,384,0:07:15  ,0:07:15  ,0:06:39  ,166.0,172.0,133.72164236147174,--,--,70.04413793103448,--
13,00:07:43.00,00:07:37.00,1,0,236,0:07:43  ,0:07:37  ,0:07:05  ,162.0,166.0,128.73689831375992,--,--,72.81312910284464,--
14,00:08:02.00,00:07:59.00,1,7,151,0:08:02  ,0:07:59  ,0:07:08  ,164.0,172.0,122.15413160259432,--,--,71.7991649269311,--
15,00:07:18.00,00:07:17.00,1,0,328,0:07:18  ,0:07:17  ,0:06:40  ,160.0,170.0,137.7859559777665,--,--,69.41693363844394,--
16,00:07:14.00,00:07:11.00,1,0,282,0:07:14  ,0:07:11  ,0:06:17  ,164.0,170.0,135.66426597338815,--,--,63.50414746543779,--
17,00:07:10.00,00:07:09.00,1,0,285,0:07:10  ,0:07:09  ,0:06:20  ,164.0,168.0,136.92625914523362,--,--,60.913286713286716,--
18,00:07:34.00,00:07:32.00,1,0,253,0:07:34  ,0:07:32  ,0:06:50  ,162.0,166.0,131.28895136403267,--,--,63.17743362831858,--
19,00:08:00.00,00:08:00.00,1,16,164,0:08:00  ,0:08:00  ,0:07:10  ,164.0,172.0,122.66310715093844,--,--,66.2,--
20,00:07:40.00,00:07:39.00,1,0,187,0:07:40  ,0:07:39  ,0:07:05  ,166.0,172.0,126.45416179834828,--,--,66.36470588235295,--
21,00:00:02.60,--,0.01,0,0,0:05:33  ,--,0:07:08  ,170.0,172.0,170.47401631602816,--,--,--,--
Summary,02:52:07.00,02:52:03.00,20.01,2589,2552,0:08:36  ,0:08:36  ,0:06:05  ,164.0,174.0,114.12660779243889,--,--,68.2918070889018,3074
