Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:07:23.00,00:07:17.00,1,16,33,0:07:23  ,0:07:17  ,0:04:39  ,166.0,184.0,131.306804576163,--,--,91.26530612244898,--
2,00:07:42.00,00:07:42.00,1,0,10,0:07:42  ,0:07:42  ,0:07:19  ,168.0,174.0,124.40785140849664,--,--,88.33376623376623,--
3,00:07:30.00,00:07:29.00,1,23,3,0:07:30  ,0:07:29  ,0:05:19  ,166.0,182.0,129.26425428275604,--,--,89.45567928730512,--
4,00:01:35.670,00:01:32.00,0.23,7,0,0:06:53  ,0:06:37  ,0:05:41  ,168.0,182.0,139.16514196115125,--,--,88.6413043478261,--
Summary,00:24:13.00,00:24:11.00,3.23,46,49,0:07:29  ,0:07:29  ,0:05:02  ,166.0,184.0,128.99431663852278,--,--,89.59010309278351,494
