Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:08:40.00,00:08:35.00,1,49,20,0:08:40  ,0:08:35  ,0:04:34  ,164.0,170.0,113.22748352394318,--,--,86.79339805825242,--
2,00:10:52.00,00:10:48.00,1,269,0,0:10:52  ,0:10:48  ,0:08:18  ,160.0,168.0,92.56173116297809,--,--,87.71944444444445,--
3,00:12:22.00,00:12:16.00,1,240,102,0:12:22  ,0:12:16  ,0:09:24  ,150.0,206.0,86.75687147279312,--,--,82.28292682926829,--
4,00:09:11.00,00:09:04.00,1,0,322,0:09:11  ,0:09:04  ,0:07:30  ,156.0,172.0,112.3370072469854,--,--,79.63713235294118,--
5,00:08:14.00,00:08:13.00,1,13,112,0:08:14  ,0:08:13  ,0:07:31  ,164.0,172.0,119.18682476204545,--,--,79.87707910750507,--
6,00:03:03.70,00:03:03.00,0.36,0,10,0:08:35  ,0:08:34  ,0:08:02  ,164.0,168.0,114.32451889727359,--,--,80.6,--
Summary,00:52:25.00,00:52:24.00,5.36,574,574,0:09:47  ,0:09:47  ,0:04:46  ,158.0,206.0,103.53286558308005,--,--,83.20731087094723,794
