Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:07:30.00,00:07:27.00,1,7,30,0:07:30  ,0:07:27  ,0:06:33  ,164.0,174.0,130.84064762766766,--,--,76.6255033557047,--
2,00:07:29.00,00:07:28.00,1,13,3,0:07:29  ,0:07:28  ,0:06:58  ,168.0,176.0,128.0098604693217,--,--,73.22723214285715,--
3,00:06:30.900,00:06:28.00,0.8,33,13,0:08:10  ,0:08:06  ,0:07:21  ,162.0,168.0,121.55993296582525,--,--,71.44226804123711,--
Summary,00:21:30.00,00:21:30.00,2.8,56,49,0:07:41  ,0:07:41  ,0:06:38  ,164.0,176.0,127.04279138924079,--,--,73.86325581395349,434
