Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:07:03.00,00:06:58.00,1,10,1785,0:07:03  ,0:06:58  ,0:02:27  ,164.0,174.0,139.19217832730604,--,--,87.30714285714285,--
2,00:08:12.00,00:08:06.00,1,3,13,0:08:12  ,0:08:06  ,0:07:00  ,164.0,172.0,119.67132404969605,--,--,87.04814814814816,--
3,00:12:12.00,00:12:08.00,1,43,7,0:12:12  ,0:12:08  ,0:08:56  ,138.0,218.0,95.58921155977148,--,--,86.53653846153847,--
4,00:01:19.70,00:01:17.00,0.12,3,0,0:11:20  ,0:11:02  ,0:06:12  ,114.0,178.0,124.55985409667174,--,--,86.0,--
Summary,00:28:47.00,00:28:45.00,3.12,62,1808,0:09:14  ,0:09:13  ,0:03:14  ,150.0,218.0,114.46629243715327,--,--,86.8390272148234,445
