Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:12:42.00,00:12:39.00,1,397,0,0:12:42  ,0:12:39  ,0:08:18  ,154.0,178.0,82.28550801821825,--,--,73.22924901185772,--
2,00:11:42.00,00:11:39.00,1,279,0,0:11:42  ,0:11:39  ,0:09:06  ,154.0,170.0,89.31845742148477,--,--,68.52017167381973,--
3,00:10:54.00,00:10:54.00,1,197,23,0:10:54  ,0:10:54  ,0:08:00  ,148.0,168.0,99.76072190802829,--,--,68.0,--
4,00:14:30.00,00:14:30.00,1,430,0,0:14:30  ,0:14:30  ,0:08:58  ,126.0,166.0,88.0864786984298,--,--,68.0,--
5,00:15:15.00,00:15:11.00,1,489,0,0:15:15  ,0:15:11  ,0:09:17  ,118.0,226.0,89.43261827287094,--,--,68.42678375411636,--
6,00:15:03.00,00:14:57.00,1,400,33,0:15:03  ,0:14:57  ,0:06:51  ,114.0,176.0,93.80077903015169,--,--,67.66889632107024,--
7,00:20:06.00,00:19:55.00,1,653,0,0:20:06  ,0:19:55  ,0:09:53  ,106.0,162.0,75.53458959074028,--,--,66.87029288702928,--
8,00:21:47.00,00:20:36.00,1,676,0,0:21:47  ,0:20:36  ,0:13:02  ,98.0,172.0,75.38716014960163,--,--,67.28611111111111,--
9,00:23:28.00,00:23:27.00,1,758,3,0:23:28  ,0:23:27  ,0:08:35  ,96.0,182.0,71.43732092597267,--,--,64.31172707889127,--
10,00:24:29.00,00:23:52.00,1,755,23,0:24:29  ,0:23:52  ,0:07:04  ,106.0,176.0,62.011378520376304,--,--,66.29434989788973,--
11,00:11:59.00,00:10:54.00,1,3,883,0:11:59  ,0:10:54  ,0:07:01  ,150.0,214.0,89.53212605398122,--,--,66.72719665271967,--
12,00:11:06.00,00:10:32.00,1,13,689,0:11:06  ,0:10:32  ,0:08:23  ,150.0,204.0,96.65705500422297,--,--,68.42416918429004,--
13,00:09:12.00,00:09:09.00,1,0,489,0:09:12  ,0:09:09  ,0:07:36  ,160.0,176.0,109.33016072148862,--,--,71.70819672131148,--
14,00:08:37.00,00:08:37.00,1,0,351,0:08:37  ,0:08:37  ,0:07:32  ,160.0,168.0,116.7316222790362,--,--,71.3806576402321,--
15,00:08:01.00,00:07:58.00,1,0,558,0:08:01  ,0:07:58  ,0:05:45  ,162.0,176.0,123.91930128746536,--,--,71.96903765690377,--
16,00:08:34.00,00:08:31.00,1,0,604,0:08:34  ,0:08:31  ,0:07:15  ,160.0,174.0,117.41293524953642,--,--,74.2876712328767,--
17,00:07:14.370,00:07:09.00,0.91,0,463,0:07:56  ,0:07:50  ,0:06:22  ,154.0,174.0,131.71336971493167,--,--,72.32587412587412,--
Summary,03:54:48.00,03:51:40.00,16.92,5072,4134,0:13:53  ,0:13:42  ,0:06:24  ,128.0,226.0,88.19531497514326,--,--,68.32882895670689,2321
