Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:08:34.00,00:08:24.00,1,46,66,0:08:34  ,0:08:24  ,0:07:36  ,166.0,174.0,113.16909421642065,--,--,71.0699604743083,--
2,00:08:49.00,00:08:49.00,1,131,36,0:08:49  ,0:08:49  ,0:07:22  ,166.0,176.0,109.96014069421591,--,--,66.67207547169812,--
3,00:10:02.00,00:09:53.00,1,154,52,0:10:02  ,0:09:53  ,0:08:36  ,162.0,172.0,99.01193342071566,--,--,64.06231155778895,--
4,00:09:01.00,00:09:01.00,1,66,95,0:09:01  ,0:09:01  ,0:07:48  ,164.0,172.0,108.83233166811546,--,--,64.82509225092251,--
5,00:08:58.00,00:08:51.00,1,92,167,0:08:58  ,0:08:51  ,0:06:43  ,164.0,176.0,109.43920340604174,--,--,66.72203389830509,--
6,00:11:11.00,00:11:02.00,1,302,85,0:11:11  ,0:11:02  ,0:06:54  ,158.0,174.0,91.07924875890768,--,--,65.57190332326284,--
7,00:09:25.00,00:09:23.00,1,95,233,0:09:25  ,0:09:23  ,0:07:16  ,162.0,172.0,105.49590074207227,--,--,68.59786856127886,--
8,00:07:51.00,00:07:50.00,1,7,285,0:07:51  ,0:07:50  ,0:07:01  ,164.0,174.0,125.00698817930032,--,--,68.52468085106383,--
9,00:12:10.00,00:12:10.00,1,230,95,0:12:10  ,0:12:10  ,0:08:56  ,144.0,172.0,91.85730398517765,--,--,70.83912448700411,--
10,00:12:17.00,00:12:11.00,1,141,171,0:12:17  ,0:12:11  ,0:08:29  ,150.0,234.0,87.34545269038331,--,--,72.29931600547195,--
11,00:12:14.00,00:12:14.00,1,144,125,0:12:14  ,0:12:14  ,0:08:29  ,154.0,170.0,85.42446472736009,--,--,69.52571428571429,--
12,00:13:04.00,00:13:02.00,1,141,187,0:13:04  ,0:13:02  ,0:07:59  ,148.0,168.0,83.21876546919708,--,--,68.69566326530612,--
13,00:10:27.00,00:10:26.00,1,144,75,0:10:27  ,0:10:26  ,0:07:59  ,164.0,220.0,93.90477102464187,--,--,67.67507987220446,--
14,00:13:30.00,00:13:18.00,1,341,36,0:13:30  ,0:13:18  ,0:10:26  ,160.0,166.0,74.50647989908855,--,--,68.0,--
15,00:10:23.00,00:10:19.00,1,43,292,0:10:23  ,0:10:19  ,0:08:23  ,152.0,172.0,101.96882439513682,--,--,68.08142164781907,--
16,00:11:45.00,00:11:40.00,1,203,151,0:11:45  ,0:11:40  ,0:07:44  ,150.0,170.0,91.31006898271276,--,--,70.30657142857143,--
17,00:11:39.00,00:11:38.00,1,154,10,0:11:39  ,0:11:38  ,0:10:07  ,160.0,168.0,86.3379809989438,--,--,68.19340974212034,--
18,00:10:42.00,00:10:39.00,1,39,177,0:10:42  ,0:10:39  ,0:09:12  ,156.0,166.0,96.41384889889243,--,--,68.0,--
19,00:10:52.00,00:10:50.00,1,56,157,0:10:52  ,0:10:50  ,0:06:52  ,158.0,170.0,93.73339864605377,--,--,66.95323076923077,--
20,00:10:50.00,00:10:50.00,1,62,72,0:10:50  ,0:10:50  ,0:09:38  ,162.0,166.0,91.70028295272435,--,--,63.541538461538465,--
21,00:03:29.240,00:03:26.00,0.33,3,3,0:10:37  ,0:10:27  ,0:10:12  ,162.0,168.0,93.51657027802,--,--,62.0495145631068,--
Summary,03:37:21.00,03:37:13.00,20.33,2631,2598,0:10:41  ,0:10:41  ,0:06:57  ,158.0,234.0,95.32051660001139,--,--,67.90324361628709,2961
