Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:13:27.00,00:11:43.00,1,367,20,0:13:27  ,0:11:43  ,0:09:27  ,140.0,170.0,85.46680646948022,--,--,86.4245922208281,--
2,00:21:06.00,00:20:31.00,1,597,0,0:21:06  ,0:20:31  ,0:12:56  ,116.0,230.0,65.75175542655305,--,--,81.92931854199684,--
3,00:18:39.00,00:18:36.00,1,456,10,0:18:39  ,0:18:36  ,0:11:49  ,116.0,162.0,74.389385495993,--,--,80.23870967741935,--
4,00:12:24.00,00:12:24.00,0.77,266,46,0:16:01  ,0:16:01  ,0:07:54  ,124.0,164.0,81.0223757042225,--,--,75.95522788203753,--
5,00:12:52.00,00:12:48.00,1,56,397,0:12:52  ,0:12:48  ,0:05:42  ,122.0,192.0,102.52314400452174,--,--,76.58046875,--
6,00:09:19.00,00:09:19.00,1,3,433,0:09:19  ,0:09:19  ,0:08:21  ,162.0,184.0,106.62823599153997,--,--,77.4572450805009,--
7,00:09:19.00,00:09:15.00,1,0,643,0:09:19  ,0:09:15  ,0:07:01  ,164.0,194.0,105.32789165017971,--,--,81.09621621621622,--
8,00:09:26.770,00:09:18.00,0.72,23,184,0:13:05  ,0:12:53  ,0:04:51  ,110.0,198.0,111.75383834598391,--,--,82.06774193548387,--
Summary,01:46:35.00,01:44:31.00,7.5,1778,1749,0:14:13  ,0:13:56  ,0:05:01  ,128.0,230.0,87.0836696845419,--,--,80.39709193245778,1014
