Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:08:05.00,00:08:02.00,1,49,0,0:08:05  ,0:08:02  ,0:06:38  ,164.0,174.0,121.39853903598032,--,--,64.3031055900621,--
2,00:07:31.00,00:07:31.00,1,33,43,0:07:31  ,0:07:31  ,0:06:49  ,166.0,174.0,128.9776373109539,--,--,56.921238938053094,--
3,00:06:37.780,00:06:32.00,0.87,16,49,0:07:39  ,0:07:32  ,0:07:11  ,168.0,180.0,125.11312736676973,--,--,50.49591836734694,--
Summary,00:22:15.00,00:22:14.00,2.87,102,95,0:07:45  ,0:07:45  ,0:06:39  ,166.0,180.0,125.06913108877822,--,--,57.68808988764045,440
