Split,Time,Moving Time,Distance,Elevation Gain,Elev Loss,Avg Pace,Avg Moving Paces,Best Pace,Avg Run Cadence,Max Run Cadence,Avg Stride Length,Avg HR,Max HR,Avg Temperature,Calories
1,00:07:39.00,00:07:33.00,1,0,13,0:07:39  ,0:07:33  ,0:07:07  ,166.0,174.0,126.7296610615255,--,--,58.185430463576154,--
2,00:03:14.00,00:03:11.00,1,3,0,0:03:14  ,0:03:11  ,0:02:24  ,166.0,174.0,299.83976508886707,--,--,57.09633507853403,--
3,00:06:33.120,00:05:44.00,0.63,30,0,0:10:28  ,0:09:10  ,0:06:44  ,132.0,176.0,116.37436556151056,--,--,56.28372093023256,--
Summary,00:17:27.00,00:16:44.00,2.63,33,13,0:06:38  ,0:06:22  ,0:02:24  ,152.0,176.0,154.94103891746192,--,--,57.26361031518624,323
